"","Ano","CAR","Status","SITUACAO","CONDICAO","Area_Fazenda_Total","Area_Fazenda_Florestada","APP_Total","APP_Florestada","RESERVA_LEGAL_Total","RESERVA_LEGAL_Florestada","VEGETACAO_NATIVA_Total","VEGETACAO_NATIVA_Florestada","SERVIDAO_ADMINISTRATIVA_Total","SERVIDAO_ADMINISTRATIVA_Florestada","USO_RESTRITO_Total","USO_RESTRITO_Florestada","AREA_CONSOLIDADA_Total","AREA_CONSOLIDADA_Florestada","A1","A2","A3","A4","A5","A6","A7","V11","V12","V21","V22","V23","V31","V32","cent_log","cent_lat"
"1",2021,"SP-3549409-9175BF41A0184024B61F634DDBAE1EF6","Shapefile SiCAR Processado","AT","Aguardando análise, não passível de revisão de dados",539.84,39.63,21.27,14.19,61.65,35.9,61.64,35.9,0,0,2.83,0,463.69,2.34,4.48,13.5,9.25,9.16,2.6,0.69,13.28,4.48,2.6,13.5,9.16,0.69,4.48,23.34,-47.7971576531853,-20.5780326037485
