"","Ano","CAR","Status","SITUACAO","CONDICAO","Area_Fazenda_Total","Area_Fazenda_Florestada","APP_Total","APP_Florestada","RESERVA_LEGAL_Total","RESERVA_LEGAL_Florestada","VEGETACAO_NATIVA_Total","VEGETACAO_NATIVA_Florestada","SERVIDAO_ADMINISTRATIVA_Total","SERVIDAO_ADMINISTRATIVA_Florestada","USO_RESTRITO_Total","USO_RESTRITO_Florestada","AREA_CONSOLIDADA_Total","AREA_CONSOLIDADA_Florestada","A1","A2","A3","A4","A5","A6","A7","V11","V12","V21","V22","V23","V31","V32","cent_log","cent_lat"
"1",2021,"SP-3548708-FF9C0A76225B44439F329457D16FA1A0","Shapefile SiCAR Processado","AT","Revisado, aguardando aceite pelo proprietário",23.17,14.54,5.49,3.41,11.25,10,1.68,1.08,NA,NA,NA,NA,1.14,0.12,0.43,0.66,0,0.03,1.64,2.75,0.39,0.43,1.64,0.66,0.03,2.75,0.43,3.45,-46.5084543590575,-23.7932949747116
