"","fcar","situacao","uf","munic","code","NUMREGCAR"
"1","CE-2304251-E2C75B84CE2E4A3C90DC949BAE36FD7D","AT","CE","2304251","E2C75B84CE2E4A3C90DC949BAE36FD7D","CE2304251E2C75B84CE2E4A3C90DC949BAE36FD7D"
"2","CE-2304251-B4571318C17E4F3E996073D2AC41D38E","AT","CE","2304251","B4571318C17E4F3E996073D2AC41D38E","CE2304251B4571318C17E4F3E996073D2AC41D38E"
"3","CE-2304251-703B8C9D07DA48568120DAF61C294DF9","AT","CE","2304251","703B8C9D07DA48568120DAF61C294DF9","CE2304251703B8C9D07DA48568120DAF61C294DF9"
"4","CE-2304251-0ACE4C8113844A7C8E82AD040CB02E79","AT","CE","2304251","0ACE4C8113844A7C8E82AD040CB02E79","CE23042510ACE4C8113844A7C8E82AD040CB02E79"
"5","CE-2304251-99DDB05D999644DB928DF00202788857","CA","CE","2304251","99DDB05D999644DB928DF00202788857","CE230425199DDB05D999644DB928DF00202788857"
"6","CE-2304251-33421FCCD1F540F998B777121088EE34","AT","CE","2304251","33421FCCD1F540F998B777121088EE34","CE230425133421FCCD1F540F998B777121088EE34"
"7","CE-2304251-67BD1ABD8CED47C196354297CAE08828","AT","CE","2304251","67BD1ABD8CED47C196354297CAE08828","CE230425167BD1ABD8CED47C196354297CAE08828"
"8","CE-2304251-F0D1F65710B042669BD12005924AADC6","AT","CE","2304251","F0D1F65710B042669BD12005924AADC6","CE2304251F0D1F65710B042669BD12005924AADC6"
"9","CE-2304251-DF702CD61C624EDCA67ABF9A7F908831","AT","CE","2304251","DF702CD61C624EDCA67ABF9A7F908831","CE2304251DF702CD61C624EDCA67ABF9A7F908831"
"10","CE-2304251-16C783606FE842F691CC732EDB70F127","AT","CE","2304251","16C783606FE842F691CC732EDB70F127","CE230425116C783606FE842F691CC732EDB70F127"
"11","CE-2304251-320B73CAB4C84913A9920EAB4AC4812E","AT","CE","2304251","320B73CAB4C84913A9920EAB4AC4812E","CE2304251320B73CAB4C84913A9920EAB4AC4812E"
"12","CE-2304251-91A9BBE3CB3C4778B2A990DB6461C0F0","AT","CE","2304251","91A9BBE3CB3C4778B2A990DB6461C0F0","CE230425191A9BBE3CB3C4778B2A990DB6461C0F0"
"13","CE-2304251-4CBDEE2BAAF54937ABF4751D87AB3B37","AT","CE","2304251","4CBDEE2BAAF54937ABF4751D87AB3B37","CE23042514CBDEE2BAAF54937ABF4751D87AB3B37"
"14","CE-2304251-B7CFD5C6B5AA4141B24D18781E1DCCDB","AT","CE","2304251","B7CFD5C6B5AA4141B24D18781E1DCCDB","CE2304251B7CFD5C6B5AA4141B24D18781E1DCCDB"
"15","CE-2304251-BBBAD849DE7D4F63B8A07C511D94FEF5","AT","CE","2304251","BBBAD849DE7D4F63B8A07C511D94FEF5","CE2304251BBBAD849DE7D4F63B8A07C511D94FEF5"
"16","CE-2304251-4DB678F3B4084D859921946023C15B73","AT","CE","2304251","4DB678F3B4084D859921946023C15B73","CE23042514DB678F3B4084D859921946023C15B73"
"17","CE-2304251-8266D7D4578147258B28508E0D46E743","AT","CE","2304251","8266D7D4578147258B28508E0D46E743","CE23042518266D7D4578147258B28508E0D46E743"
"18","CE-2304251-13E7F03E937B49559604BB4968E3E82F","AT","CE","2304251","13E7F03E937B49559604BB4968E3E82F","CE230425113E7F03E937B49559604BB4968E3E82F"
"19","CE-2304251-579D3385462645F684E951259E96EF4A","AT","CE","2304251","579D3385462645F684E951259E96EF4A","CE2304251579D3385462645F684E951259E96EF4A"
"20","CE-2304251-3EA809BB72D1460DA0255351DC4F3150","AT","CE","2304251","3EA809BB72D1460DA0255351DC4F3150","CE23042513EA809BB72D1460DA0255351DC4F3150"
"21","CE-2304251-06918BE1B060452A90080DA921197CFC","AT","CE","2304251","06918BE1B060452A90080DA921197CFC","CE230425106918BE1B060452A90080DA921197CFC"
"22","CE-2304251-678DE91CF2564FAAAF4A6782D5D6BCAF","AT","CE","2304251","678DE91CF2564FAAAF4A6782D5D6BCAF","CE2304251678DE91CF2564FAAAF4A6782D5D6BCAF"
"23","CE-2304251-AE02FA014567444DB0A00B772D89D758","AT","CE","2304251","AE02FA014567444DB0A00B772D89D758","CE2304251AE02FA014567444DB0A00B772D89D758"
"24","CE-2304251-4895C71576A940D1B26EEF61E05A59D8","AT","CE","2304251","4895C71576A940D1B26EEF61E05A59D8","CE23042514895C71576A940D1B26EEF61E05A59D8"
"25","CE-2304251-F097375A3654410696C914A16C52C86D","AT","CE","2304251","F097375A3654410696C914A16C52C86D","CE2304251F097375A3654410696C914A16C52C86D"
"26","CE-2304251-AD14E102869646A68205B3BCCF0D8469","AT","CE","2304251","AD14E102869646A68205B3BCCF0D8469","CE2304251AD14E102869646A68205B3BCCF0D8469"
"27","CE-2304251-409CFE99FF9746CD9DE9B48C2B1C45DE","AT","CE","2304251","409CFE99FF9746CD9DE9B48C2B1C45DE","CE2304251409CFE99FF9746CD9DE9B48C2B1C45DE"
"28","CE-2304251-ED3E7C9289E04E2F83DBEC7DF57D8D74","AT","CE","2304251","ED3E7C9289E04E2F83DBEC7DF57D8D74","CE2304251ED3E7C9289E04E2F83DBEC7DF57D8D74"
"29","CE-2304251-448E5BAB13AA4367AE9D7FD66272026F","AT","CE","2304251","448E5BAB13AA4367AE9D7FD66272026F","CE2304251448E5BAB13AA4367AE9D7FD66272026F"
"30","CE-2304251-6C81C1F731CD4741825C58382C1E3FE7","AT","CE","2304251","6C81C1F731CD4741825C58382C1E3FE7","CE23042516C81C1F731CD4741825C58382C1E3FE7"
"31","CE-2304251-C3EC59094B834F389E2942C9F6E0D691","AT","CE","2304251","C3EC59094B834F389E2942C9F6E0D691","CE2304251C3EC59094B834F389E2942C9F6E0D691"
"32","CE-2304251-9D076ECD7B8847AF88FE3356ECED86FE","AT","CE","2304251","9D076ECD7B8847AF88FE3356ECED86FE","CE23042519D076ECD7B8847AF88FE3356ECED86FE"
"33","CE-2304251-27B0BD958A1F4A959A32FCF8F4746502","AT","CE","2304251","27B0BD958A1F4A959A32FCF8F4746502","CE230425127B0BD958A1F4A959A32FCF8F4746502"
"34","CE-2304251-9BE424FAEC70414D9D9238BF4D2736FB","AT","CE","2304251","9BE424FAEC70414D9D9238BF4D2736FB","CE23042519BE424FAEC70414D9D9238BF4D2736FB"
"35","CE-2304251-02740941F6F1498C915A8D63ED0DC5AD","AT","CE","2304251","02740941F6F1498C915A8D63ED0DC5AD","CE230425102740941F6F1498C915A8D63ED0DC5AD"
"36","CE-2304251-D7AD4616F63C44D387E613527A2DA942","AT","CE","2304251","D7AD4616F63C44D387E613527A2DA942","CE2304251D7AD4616F63C44D387E613527A2DA942"
"37","CE-2304251-92BE1D42479D432DB853343E8E2DF5A4","AT","CE","2304251","92BE1D42479D432DB853343E8E2DF5A4","CE230425192BE1D42479D432DB853343E8E2DF5A4"
"38","CE-2304251-F4151C22EC2F4B15A2F7434E7315D17B","AT","CE","2304251","F4151C22EC2F4B15A2F7434E7315D17B","CE2304251F4151C22EC2F4B15A2F7434E7315D17B"
"39","CE-2304251-81D0E20843A24EB38741670B222AB01A","AT","CE","2304251","81D0E20843A24EB38741670B222AB01A","CE230425181D0E20843A24EB38741670B222AB01A"
"40","CE-2304251-ED668BAC38AB459A96DA589B05EC80EC","AT","CE","2304251","ED668BAC38AB459A96DA589B05EC80EC","CE2304251ED668BAC38AB459A96DA589B05EC80EC"
"41","CE-2304251-A75A10783B204D00897A431DE593255D","AT","CE","2304251","A75A10783B204D00897A431DE593255D","CE2304251A75A10783B204D00897A431DE593255D"
"42","CE-2304251-852A057645E34CC89019DB556200CAFB","AT","CE","2304251","852A057645E34CC89019DB556200CAFB","CE2304251852A057645E34CC89019DB556200CAFB"
"43","CE-2304251-BDA4DCE825F9464B8B280E2EFE5FFACC","AT","CE","2304251","BDA4DCE825F9464B8B280E2EFE5FFACC","CE2304251BDA4DCE825F9464B8B280E2EFE5FFACC"
"44","CE-2304251-C28B93968D04455A87A661D98A6FE764","AT","CE","2304251","C28B93968D04455A87A661D98A6FE764","CE2304251C28B93968D04455A87A661D98A6FE764"
"45","CE-2304251-E9A83C897823451583A630B22DF72C24","AT","CE","2304251","E9A83C897823451583A630B22DF72C24","CE2304251E9A83C897823451583A630B22DF72C24"
"46","CE-2304251-5B689A43568040259AF0D9AD75A5AE4F","AT","CE","2304251","5B689A43568040259AF0D9AD75A5AE4F","CE23042515B689A43568040259AF0D9AD75A5AE4F"
"47","CE-2304251-DCF2A25C0F8B4867BD38443644235E38","AT","CE","2304251","DCF2A25C0F8B4867BD38443644235E38","CE2304251DCF2A25C0F8B4867BD38443644235E38"
"48","CE-2304251-F88A61CF6CC64B98A5384C005B4ABB71","AT","CE","2304251","F88A61CF6CC64B98A5384C005B4ABB71","CE2304251F88A61CF6CC64B98A5384C005B4ABB71"
"49","CE-2304251-75EDAAA1C57C48B3959CBE460C3B2B6A","AT","CE","2304251","75EDAAA1C57C48B3959CBE460C3B2B6A","CE230425175EDAAA1C57C48B3959CBE460C3B2B6A"
"50","CE-2304251-A8960386F0934CB1AC5DA816DF30B42D","AT","CE","2304251","A8960386F0934CB1AC5DA816DF30B42D","CE2304251A8960386F0934CB1AC5DA816DF30B42D"
"51","CE-2304251-424A0E94E4D0404CBD534EFA55B98E70","AT","CE","2304251","424A0E94E4D0404CBD534EFA55B98E70","CE2304251424A0E94E4D0404CBD534EFA55B98E70"
"52","CE-2304251-18411996EA544D84B540180057AD6CEF","AT","CE","2304251","18411996EA544D84B540180057AD6CEF","CE230425118411996EA544D84B540180057AD6CEF"
"53","CE-2304251-FB7435D6570840F5A2664C3C805D9914","AT","CE","2304251","FB7435D6570840F5A2664C3C805D9914","CE2304251FB7435D6570840F5A2664C3C805D9914"
"54","CE-2304251-2DF43BDB07B84710B0F67D3CF85D1EE9","AT","CE","2304251","2DF43BDB07B84710B0F67D3CF85D1EE9","CE23042512DF43BDB07B84710B0F67D3CF85D1EE9"
"55","CE-2304251-52948989C3A34F5CB823C876DB9A5746","AT","CE","2304251","52948989C3A34F5CB823C876DB9A5746","CE230425152948989C3A34F5CB823C876DB9A5746"
