"","fcar","situacao","uf","munic","code","NUMREGCAR"
"1","PR-4122172-D9CF546E492B4B15A2E2BA98F906F871","AT","PR","4122172","D9CF546E492B4B15A2E2BA98F906F871","PR4122172D9CF546E492B4B15A2E2BA98F906F871"
"2","PR-4122172-36A217EF80D44867A71249357C18691B","AT","PR","4122172","36A217EF80D44867A71249357C18691B","PR412217236A217EF80D44867A71249357C18691B"
"3","PR-4122172-644CCAAFF5D04C299803F84CBAC5CC20","AT","PR","4122172","644CCAAFF5D04C299803F84CBAC5CC20","PR4122172644CCAAFF5D04C299803F84CBAC5CC20"
"4","PR-4122172-A13BB78446474AE582578DDC0C8A5B5A","AT","PR","4122172","A13BB78446474AE582578DDC0C8A5B5A","PR4122172A13BB78446474AE582578DDC0C8A5B5A"
"5","PR-4122172-B54972123C274E71A6776920B047D426","AT","PR","4122172","B54972123C274E71A6776920B047D426","PR4122172B54972123C274E71A6776920B047D426"
"6","PR-4122172-70A30072C6EE45DCB20589A11E9DBF7F","AT","PR","4122172","70A30072C6EE45DCB20589A11E9DBF7F","PR412217270A30072C6EE45DCB20589A11E9DBF7F"
"7","PR-4122172-96CAF5E6AF714B849084107B8B9C646E","AT","PR","4122172","96CAF5E6AF714B849084107B8B9C646E","PR412217296CAF5E6AF714B849084107B8B9C646E"
"8","PR-4122172-5828D3C23560491FB3C114B3E0C3941F","AT","PR","4122172","5828D3C23560491FB3C114B3E0C3941F","PR41221725828D3C23560491FB3C114B3E0C3941F"
"9","PR-4122172-8E207C41583E4E9DADF67CEDFDC8E029","AT","PR","4122172","8E207C41583E4E9DADF67CEDFDC8E029","PR41221728E207C41583E4E9DADF67CEDFDC8E029"
"10","PR-4122172-6DA4C76849DE4B5493291A6DA12D2D02","AT","PR","4122172","6DA4C76849DE4B5493291A6DA12D2D02","PR41221726DA4C76849DE4B5493291A6DA12D2D02"
"11","PR-4122172-0841F56FB3574642B42FCCFCB15EA27C","AT","PR","4122172","0841F56FB3574642B42FCCFCB15EA27C","PR41221720841F56FB3574642B42FCCFCB15EA27C"
"12","PR-4122172-8DE3D453200B4B159A82691F0FC76BDF","AT","PR","4122172","8DE3D453200B4B159A82691F0FC76BDF","PR41221728DE3D453200B4B159A82691F0FC76BDF"
"13","PR-4122172-D64A8AA3DAE5449F8851C4E02EA9FF7C","AT","PR","4122172","D64A8AA3DAE5449F8851C4E02EA9FF7C","PR4122172D64A8AA3DAE5449F8851C4E02EA9FF7C"
"14","PR-4122172-C974A9965C2F4C33989AF1749EE890AA","AT","PR","4122172","C974A9965C2F4C33989AF1749EE890AA","PR4122172C974A9965C2F4C33989AF1749EE890AA"
"15","PR-4122172-A44933D6D09946C380275A7D6624477E","AT","PR","4122172","A44933D6D09946C380275A7D6624477E","PR4122172A44933D6D09946C380275A7D6624477E"
"16","PR-4122172-E0CC9E29FDB2450EA7BEA919F240CE2A","AT","PR","4122172","E0CC9E29FDB2450EA7BEA919F240CE2A","PR4122172E0CC9E29FDB2450EA7BEA919F240CE2A"
"17","PR-4122172-7E39DE2C44894DFE8FDA1EC5FB96561C","AT","PR","4122172","7E39DE2C44894DFE8FDA1EC5FB96561C","PR41221727E39DE2C44894DFE8FDA1EC5FB96561C"
"18","PR-4122172-05122082689741398E28157311D4C806","AT","PR","4122172","05122082689741398E28157311D4C806","PR412217205122082689741398E28157311D4C806"
"19","PR-4122172-093E5ECEFE9E4CFEB70FE844469EB576","AT","PR","4122172","093E5ECEFE9E4CFEB70FE844469EB576","PR4122172093E5ECEFE9E4CFEB70FE844469EB576"
"20","PR-4122172-EECDAC97E9B54FEFBDF4D0654E7BFCD9","AT","PR","4122172","EECDAC97E9B54FEFBDF4D0654E7BFCD9","PR4122172EECDAC97E9B54FEFBDF4D0654E7BFCD9"
"21","PR-4122172-8E191B0E6EA940EF877BF8953D03E85B","AT","PR","4122172","8E191B0E6EA940EF877BF8953D03E85B","PR41221728E191B0E6EA940EF877BF8953D03E85B"
"22","PR-4122172-7AD17D0C0ABD46308C81AF2263C4DA9A","AT","PR","4122172","7AD17D0C0ABD46308C81AF2263C4DA9A","PR41221727AD17D0C0ABD46308C81AF2263C4DA9A"
"23","PR-4122172-37BA2FB40D3B4AD5AB536BE8716FF88E","AT","PR","4122172","37BA2FB40D3B4AD5AB536BE8716FF88E","PR412217237BA2FB40D3B4AD5AB536BE8716FF88E"
