"","fcar","situacao","uf","munic","code","NUMREGCAR"
"1","ES-3201803-A4193CF65A7A40FDA71B8977637D536B","AT","ES","3201803","A4193CF65A7A40FDA71B8977637D536B","ES3201803A4193CF65A7A40FDA71B8977637D536B"
"2","ES-3201803-F12380C4A0FD4594A9090FB4C16762E4","AT","ES","3201803","F12380C4A0FD4594A9090FB4C16762E4","ES3201803F12380C4A0FD4594A9090FB4C16762E4"
"3","ES-3201803-09CB901111474C47A49CDC915D8D9368","AT","ES","3201803","09CB901111474C47A49CDC915D8D9368","ES320180309CB901111474C47A49CDC915D8D9368"
"4","ES-3201803-AF54DB069D8D4CD2A5D24C7BD56C15A6","AT","ES","3201803","AF54DB069D8D4CD2A5D24C7BD56C15A6","ES3201803AF54DB069D8D4CD2A5D24C7BD56C15A6"
"5","ES-3201803-94C878BCB57A4E41AB267038741BB99A","AT","ES","3201803","94C878BCB57A4E41AB267038741BB99A","ES320180394C878BCB57A4E41AB267038741BB99A"
"6","ES-3201803-E280B4B0777E41BD84D1401675894DF3","AT","ES","3201803","E280B4B0777E41BD84D1401675894DF3","ES3201803E280B4B0777E41BD84D1401675894DF3"
"7","ES-3201803-571ED3EB07FA4AA7BB2208E5FF5931AD","AT","ES","3201803","571ED3EB07FA4AA7BB2208E5FF5931AD","ES3201803571ED3EB07FA4AA7BB2208E5FF5931AD"
"8","ES-3201803-81F3EBA4B20A4B2DB142A824C9A5C1A1","AT","ES","3201803","81F3EBA4B20A4B2DB142A824C9A5C1A1","ES320180381F3EBA4B20A4B2DB142A824C9A5C1A1"
"9","ES-3201803-E6169874CACB4282813B71800CC85C22","AT","ES","3201803","E6169874CACB4282813B71800CC85C22","ES3201803E6169874CACB4282813B71800CC85C22"
"10","ES-3201803-6CDDCEBC15A9421B98696131B5E0FD34","AT","ES","3201803","6CDDCEBC15A9421B98696131B5E0FD34","ES32018036CDDCEBC15A9421B98696131B5E0FD34"
"11","ES-3201803-6F4241374A9B4A629C551F2D02824E87","AT","ES","3201803","6F4241374A9B4A629C551F2D02824E87","ES32018036F4241374A9B4A629C551F2D02824E87"
