"","fcar","situacao","uf","munic","code","NUMREGCAR"
"1","AL-2704401-B7254A65F46E4E57A6658C92FAF2EF5E","AT","AL","2704401","B7254A65F46E4E57A6658C92FAF2EF5E","AL2704401B7254A65F46E4E57A6658C92FAF2EF5E"
"2","AL-2704401-4B1727A2154B48268DAAD8623862F156","AT","AL","2704401","4B1727A2154B48268DAAD8623862F156","AL27044014B1727A2154B48268DAAD8623862F156"
"3","AL-2704401-6E4AC2EAE9664846AED6DC23DD8A24C2","AT","AL","2704401","6E4AC2EAE9664846AED6DC23DD8A24C2","AL27044016E4AC2EAE9664846AED6DC23DD8A24C2"
"4","AL-2704401-E5B6F247BA874F66AF075C23084B3CFF","AT","AL","2704401","E5B6F247BA874F66AF075C23084B3CFF","AL2704401E5B6F247BA874F66AF075C23084B3CFF"
"5","AL-2704401-23A8994A0CC44A9984C4CE759E9E8805","AT","AL","2704401","23A8994A0CC44A9984C4CE759E9E8805","AL270440123A8994A0CC44A9984C4CE759E9E8805"
"6","AL-2704401-52E4B1CC75C641C6891D5DEA45556803","AT","AL","2704401","52E4B1CC75C641C6891D5DEA45556803","AL270440152E4B1CC75C641C6891D5DEA45556803"
"7","AL-2704401-F9553CEC6DF34340A634179DFCA0C18A","AT","AL","2704401","F9553CEC6DF34340A634179DFCA0C18A","AL2704401F9553CEC6DF34340A634179DFCA0C18A"
"8","AL-2704401-B2C6C4816BB24BA7A47925C0062904D5","AT","AL","2704401","B2C6C4816BB24BA7A47925C0062904D5","AL2704401B2C6C4816BB24BA7A47925C0062904D5"
"9","AL-2704401-B1CB43C4B6F647DB95DA3728E0BFC096","AT","AL","2704401","B1CB43C4B6F647DB95DA3728E0BFC096","AL2704401B1CB43C4B6F647DB95DA3728E0BFC096"
"10","AL-2704401-FFB43469C6304EFFA2F18E756FC856FF","AT","AL","2704401","FFB43469C6304EFFA2F18E756FC856FF","AL2704401FFB43469C6304EFFA2F18E756FC856FF"
"11","AL-2704401-8CDCFABC8A804894938A3FB9F489FAFC","AT","AL","2704401","8CDCFABC8A804894938A3FB9F489FAFC","AL27044018CDCFABC8A804894938A3FB9F489FAFC"
"12","AL-2704401-B2B22CA7C91946E4BE87E25631A569C8","AT","AL","2704401","B2B22CA7C91946E4BE87E25631A569C8","AL2704401B2B22CA7C91946E4BE87E25631A569C8"
"13","AL-2704401-859D3AAEBC454EFCB2082AE7ED69FDE7","AT","AL","2704401","859D3AAEBC454EFCB2082AE7ED69FDE7","AL2704401859D3AAEBC454EFCB2082AE7ED69FDE7"
