"","fcar","situacao","uf","munic","code","NUMREGCAR"
"1","CE-2301208-78496FC955D040C68538B3D732B61067","AT","CE","2301208","78496FC955D040C68538B3D732B61067","CE230120878496FC955D040C68538B3D732B61067"
"2","CE-2301208-7EE7CDA1F0DB4AED8BBF9F7F418ADF95","AT","CE","2301208","7EE7CDA1F0DB4AED8BBF9F7F418ADF95","CE23012087EE7CDA1F0DB4AED8BBF9F7F418ADF95"
"3","CE-2301208-CE17D762EF9D40FDBC456FEC0E8406FC","AT","CE","2301208","CE17D762EF9D40FDBC456FEC0E8406FC","CE2301208CE17D762EF9D40FDBC456FEC0E8406FC"
"4","CE-2301208-2A2FAFE286A14021A3476230B5E30EF0","AT","CE","2301208","2A2FAFE286A14021A3476230B5E30EF0","CE23012082A2FAFE286A14021A3476230B5E30EF0"
"5","CE-2301208-09F259F3381E40238415D020027401D2","AT","CE","2301208","09F259F3381E40238415D020027401D2","CE230120809F259F3381E40238415D020027401D2"
"6","CE-2301208-2F0E6D8AC96B4556AB48DD68D81090C3","AT","CE","2301208","2F0E6D8AC96B4556AB48DD68D81090C3","CE23012082F0E6D8AC96B4556AB48DD68D81090C3"
"7","CE-2301208-78F6D54E98084E59937B9F150A35C984","AT","CE","2301208","78F6D54E98084E59937B9F150A35C984","CE230120878F6D54E98084E59937B9F150A35C984"
"8","CE-2301208-D87CBBE9B04F446DA806E3EF3EF61088","AT","CE","2301208","D87CBBE9B04F446DA806E3EF3EF61088","CE2301208D87CBBE9B04F446DA806E3EF3EF61088"
"9","CE-2301208-66870FB22CB04B689F15044B12CD0414","AT","CE","2301208","66870FB22CB04B689F15044B12CD0414","CE230120866870FB22CB04B689F15044B12CD0414"
"10","CE-2301208-D88918ED169B420D9DD495D7AFA20AB6","AT","CE","2301208","D88918ED169B420D9DD495D7AFA20AB6","CE2301208D88918ED169B420D9DD495D7AFA20AB6"
"11","CE-2301208-C8895E204F5C4BF9B5ED8A3A64BC590D","AT","CE","2301208","C8895E204F5C4BF9B5ED8A3A64BC590D","CE2301208C8895E204F5C4BF9B5ED8A3A64BC590D"
"12","CE-2301208-0D9B2ED93DC14129A492A8585F52F3D3","AT","CE","2301208","0D9B2ED93DC14129A492A8585F52F3D3","CE23012080D9B2ED93DC14129A492A8585F52F3D3"
"13","CE-2301208-95C0CF9D0B7D4838AD4D85FF0E9A1524","AT","CE","2301208","95C0CF9D0B7D4838AD4D85FF0E9A1524","CE230120895C0CF9D0B7D4838AD4D85FF0E9A1524"
"14","CE-2301208-2904EF71E23E4394AE272187183A6103","AT","CE","2301208","2904EF71E23E4394AE272187183A6103","CE23012082904EF71E23E4394AE272187183A6103"
"15","CE-2301208-F599E922519A4FCEA396D5BBBE0B8505","AT","CE","2301208","F599E922519A4FCEA396D5BBBE0B8505","CE2301208F599E922519A4FCEA396D5BBBE0B8505"
"16","CE-2301208-414CC41C78E347A89A1960B6386006B2","AT","CE","2301208","414CC41C78E347A89A1960B6386006B2","CE2301208414CC41C78E347A89A1960B6386006B2"
"17","CE-2301208-D2743CECCEED490E828C1C9DB1AB065F","AT","CE","2301208","D2743CECCEED490E828C1C9DB1AB065F","CE2301208D2743CECCEED490E828C1C9DB1AB065F"
"18","CE-2301208-B0D2E1FD23EB4D73A4FE5E01196DADAF","AT","CE","2301208","B0D2E1FD23EB4D73A4FE5E01196DADAF","CE2301208B0D2E1FD23EB4D73A4FE5E01196DADAF"
"19","CE-2301208-79D96B0E71DB46618837D859C6E01835","AT","CE","2301208","79D96B0E71DB46618837D859C6E01835","CE230120879D96B0E71DB46618837D859C6E01835"
"20","CE-2301208-9449E088E2F745A2A62E6269CFAB5DAF","AT","CE","2301208","9449E088E2F745A2A62E6269CFAB5DAF","CE23012089449E088E2F745A2A62E6269CFAB5DAF"
"21","CE-2301208-E51D75E3EADC4E348A0E11F7F9289DC2","AT","CE","2301208","E51D75E3EADC4E348A0E11F7F9289DC2","CE2301208E51D75E3EADC4E348A0E11F7F9289DC2"
"22","CE-2301208-5589631A666649528BA67DDCC9C5327A","AT","CE","2301208","5589631A666649528BA67DDCC9C5327A","CE23012085589631A666649528BA67DDCC9C5327A"
"23","CE-2301208-99687830361146DCABD1F5C5AFB5FB02","AT","CE","2301208","99687830361146DCABD1F5C5AFB5FB02","CE230120899687830361146DCABD1F5C5AFB5FB02"
