"","fcar","situacao","uf","munic","code","NUMREGCAR"
"1","RN-2405207-AD2BE3AD9F0C4F3DBF40C906709ED634","AT","RN","2405207","AD2BE3AD9F0C4F3DBF40C906709ED634","RN2405207AD2BE3AD9F0C4F3DBF40C906709ED634"
"2","RN-2405207-E6C4640EF0B441EFBEC275F3FD30ED4B","AT","RN","2405207","E6C4640EF0B441EFBEC275F3FD30ED4B","RN2405207E6C4640EF0B441EFBEC275F3FD30ED4B"
"3","RN-2405207-3DA8D393715C42788AE2628159392D9B","AT","RN","2405207","3DA8D393715C42788AE2628159392D9B","RN24052073DA8D393715C42788AE2628159392D9B"
"4","RN-2405207-58B0A5B8BB404AA7AA4DC95B4F791171","AT","RN","2405207","58B0A5B8BB404AA7AA4DC95B4F791171","RN240520758B0A5B8BB404AA7AA4DC95B4F791171"
"5","RN-2405207-7A6EA2E9CD8942A8BBADBBE1637C0F9E","AT","RN","2405207","7A6EA2E9CD8942A8BBADBBE1637C0F9E","RN24052077A6EA2E9CD8942A8BBADBBE1637C0F9E"
"6","RN-2405207-B8D33737EE164137A5183A0921E7BDAE","AT","RN","2405207","B8D33737EE164137A5183A0921E7BDAE","RN2405207B8D33737EE164137A5183A0921E7BDAE"
"7","RN-2405207-8EBB5E3171DE4043B9945536F97B05C9","AT","RN","2405207","8EBB5E3171DE4043B9945536F97B05C9","RN24052078EBB5E3171DE4043B9945536F97B05C9"
"8","RN-2405207-4D53E716EF1B4001988513A83B82691C","AT","RN","2405207","4D53E716EF1B4001988513A83B82691C","RN24052074D53E716EF1B4001988513A83B82691C"
"9","RN-2405207-F8BF75C38A1F482089F4489E5149127D","AT","RN","2405207","F8BF75C38A1F482089F4489E5149127D","RN2405207F8BF75C38A1F482089F4489E5149127D"
"10","RN-2405207-CB01042BFAB845B9B5BA417B7D344F7F","AT","RN","2405207","CB01042BFAB845B9B5BA417B7D344F7F","RN2405207CB01042BFAB845B9B5BA417B7D344F7F"
