"","fcar","situacao","uf","munic","code","NUMREGCAR"
"1","MG-3151206-94C836652265472A8EB6923CFEBFAC0A","AT","MG","3151206","94C836652265472A8EB6923CFEBFAC0A","MG315120694C836652265472A8EB6923CFEBFAC0A"
"2","MG-3151206-864D97F15B6744068764ECA4A2334813","AT","MG","3151206","864D97F15B6744068764ECA4A2334813","MG3151206864D97F15B6744068764ECA4A2334813"
"3","MG-3151206-2A1A6C9313B54B43B385A00B5A890B07","AT","MG","3151206","2A1A6C9313B54B43B385A00B5A890B07","MG31512062A1A6C9313B54B43B385A00B5A890B07"
"4","MG-3151206-6E863EA629664FD995FA64AF444707AC","AT","MG","3151206","6E863EA629664FD995FA64AF444707AC","MG31512066E863EA629664FD995FA64AF444707AC"
"5","MG-3151206-C2F67ABCF9374085A515017964691EAE","AT","MG","3151206","C2F67ABCF9374085A515017964691EAE","MG3151206C2F67ABCF9374085A515017964691EAE"
"6","MG-3151206-F22B96A1EF76464884AF93135D5925AC","AT","MG","3151206","F22B96A1EF76464884AF93135D5925AC","MG3151206F22B96A1EF76464884AF93135D5925AC"
"7","MG-3151206-EAFD898DEA9E42F49CD9DA65FE4CC6FC","AT","MG","3151206","EAFD898DEA9E42F49CD9DA65FE4CC6FC","MG3151206EAFD898DEA9E42F49CD9DA65FE4CC6FC"
"8","MG-3151206-8E436137D40547FCA130DD5AA34952B6","AT","MG","3151206","8E436137D40547FCA130DD5AA34952B6","MG31512068E436137D40547FCA130DD5AA34952B6"
"9","MG-3151206-29504C2CA34A4634AD99286DE673DB82","AT","MG","3151206","29504C2CA34A4634AD99286DE673DB82","MG315120629504C2CA34A4634AD99286DE673DB82"
"10","MG-3151206-F2F4337AABEE449D84E8905090E412E9","AT","MG","3151206","F2F4337AABEE449D84E8905090E412E9","MG3151206F2F4337AABEE449D84E8905090E412E9"
"11","MG-3151206-87B3DDC368A544DA990DD5D5E19291D4","AT","MG","3151206","87B3DDC368A544DA990DD5D5E19291D4","MG315120687B3DDC368A544DA990DD5D5E19291D4"
"12","MG-3151206-54C389CBEFDE40AF898E247A91C51A95","AT","MG","3151206","54C389CBEFDE40AF898E247A91C51A95","MG315120654C389CBEFDE40AF898E247A91C51A95"
"13","MG-3151206-DC36C891D75F44C7ADA920E24346225E","AT","MG","3151206","DC36C891D75F44C7ADA920E24346225E","MG3151206DC36C891D75F44C7ADA920E24346225E"
"14","MG-3151206-CDD844E996334CFB92FB7E93C65D14A0","AT","MG","3151206","CDD844E996334CFB92FB7E93C65D14A0","MG3151206CDD844E996334CFB92FB7E93C65D14A0"
"15","MG-3151206-82E82B2629F2452E95DFC3839DE1C016","AT","MG","3151206","82E82B2629F2452E95DFC3839DE1C016","MG315120682E82B2629F2452E95DFC3839DE1C016"
"16","MG-3151206-E20B9F9C61974DF8AFE65A3C10C15F45","AT","MG","3151206","E20B9F9C61974DF8AFE65A3C10C15F45","MG3151206E20B9F9C61974DF8AFE65A3C10C15F45"
"17","MG-3151206-AD9A6BA2A7324BB5AE977BDE3041A9DF","AT","MG","3151206","AD9A6BA2A7324BB5AE977BDE3041A9DF","MG3151206AD9A6BA2A7324BB5AE977BDE3041A9DF"
"18","MG-3151206-BDAAD2F09C794FBDB899017B13AF380D","AT","MG","3151206","BDAAD2F09C794FBDB899017B13AF380D","MG3151206BDAAD2F09C794FBDB899017B13AF380D"
"19","MG-3151206-8194FE6BFB8C448E82FC9646417E159A","AT","MG","3151206","8194FE6BFB8C448E82FC9646417E159A","MG31512068194FE6BFB8C448E82FC9646417E159A"
