"","fcar","situacao","uf","munic","code","NUMREGCAR"
"1","RN-2414209-2F1E1F2B976A4261AF7148C6832854D9","AT","RN","2414209","2F1E1F2B976A4261AF7148C6832854D9","RN24142092F1E1F2B976A4261AF7148C6832854D9"
"2","RN-2414209-A89B05148F034275BEE301DDA2D1A124","AT","RN","2414209","A89B05148F034275BEE301DDA2D1A124","RN2414209A89B05148F034275BEE301DDA2D1A124"
"3","RN-2414209-118828EDBBEE422996247899F9A991DD","AT","RN","2414209","118828EDBBEE422996247899F9A991DD","RN2414209118828EDBBEE422996247899F9A991DD"
"4","RN-2414209-ACD0BB66DB73458A89664724D755A6DC","AT","RN","2414209","ACD0BB66DB73458A89664724D755A6DC","RN2414209ACD0BB66DB73458A89664724D755A6DC"
"5","RN-2414209-F653BC101E174E57A573D8097C924164","AT","RN","2414209","F653BC101E174E57A573D8097C924164","RN2414209F653BC101E174E57A573D8097C924164"
"6","RN-2414209-2930DDF7AB104BA9AA2239C8B8B0F324","AT","RN","2414209","2930DDF7AB104BA9AA2239C8B8B0F324","RN24142092930DDF7AB104BA9AA2239C8B8B0F324"
"7","RN-2414209-B0464A2B0C614E45894FEB8440828A22","AT","RN","2414209","B0464A2B0C614E45894FEB8440828A22","RN2414209B0464A2B0C614E45894FEB8440828A22"
"8","RN-2414209-061A84FC1EA74D1DA138188C95741493","AT","RN","2414209","061A84FC1EA74D1DA138188C95741493","RN2414209061A84FC1EA74D1DA138188C95741493"
"9","RN-2414209-2E2D693B2E924CDDB519B04CCC8D3022","AT","RN","2414209","2E2D693B2E924CDDB519B04CCC8D3022","RN24142092E2D693B2E924CDDB519B04CCC8D3022"
"10","RN-2414209-75B2E1BDC80D4077B695C85C8DFBAA4E","AT","RN","2414209","75B2E1BDC80D4077B695C85C8DFBAA4E","RN241420975B2E1BDC80D4077B695C85C8DFBAA4E"
"11","RN-2414209-6AA10F28A4FE4926831FC1961EEB7DFA","AT","RN","2414209","6AA10F28A4FE4926831FC1961EEB7DFA","RN24142096AA10F28A4FE4926831FC1961EEB7DFA"
"12","RN-2414209-D700D2A2611244A49D958D964DE076AB","AT","RN","2414209","D700D2A2611244A49D958D964DE076AB","RN2414209D700D2A2611244A49D958D964DE076AB"
"13","RN-2414209-DA1A08ED008442EA907CE48038377953","AT","RN","2414209","DA1A08ED008442EA907CE48038377953","RN2414209DA1A08ED008442EA907CE48038377953"
"14","RN-2414209-41C60B4F41A54BFEB199A99360E040BA","AT","RN","2414209","41C60B4F41A54BFEB199A99360E040BA","RN241420941C60B4F41A54BFEB199A99360E040BA"
"15","RN-2414209-929BBEE0BE7C46D1BA176976CEDC6967","AT","RN","2414209","929BBEE0BE7C46D1BA176976CEDC6967","RN2414209929BBEE0BE7C46D1BA176976CEDC6967"
"16","RN-2414209-AAB88761776D45CE82E1D0E22D0D7770","AT","RN","2414209","AAB88761776D45CE82E1D0E22D0D7770","RN2414209AAB88761776D45CE82E1D0E22D0D7770"
"17","RN-2414209-4792D632DBB745D1B5B435A6183D559C","AT","RN","2414209","4792D632DBB745D1B5B435A6183D559C","RN24142094792D632DBB745D1B5B435A6183D559C"
"18","RN-2414209-BF5F0A9224764DA88F53BD93341FFA43","AT","RN","2414209","BF5F0A9224764DA88F53BD93341FFA43","RN2414209BF5F0A9224764DA88F53BD93341FFA43"
"19","RN-2414209-896860E0C17D44009D7650C4F34B986D","AT","RN","2414209","896860E0C17D44009D7650C4F34B986D","RN2414209896860E0C17D44009D7650C4F34B986D"
"20","RN-2414209-B93AF3FD58EC4B59B974ABFECA48D534","AT","RN","2414209","B93AF3FD58EC4B59B974ABFECA48D534","RN2414209B93AF3FD58EC4B59B974ABFECA48D534"
