"","fcar","situacao","uf","munic","code","NUMREGCAR"
"1","SP-3534302-F9838E18968F4E5881AAFF7572D9E153","AT","SP","3534302","F9838E18968F4E5881AAFF7572D9E153","SP3534302F9838E18968F4E5881AAFF7572D9E153"
"2","SP-3534302-9A5A2ABABF2E41A0AE3043675496C41B","AT","SP","3534302","9A5A2ABABF2E41A0AE3043675496C41B","SP35343029A5A2ABABF2E41A0AE3043675496C41B"
"3","SP-3534302-E3AD141FFDDF496B8591178883046522","AT","SP","3534302","E3AD141FFDDF496B8591178883046522","SP3534302E3AD141FFDDF496B8591178883046522"
"4","SP-3534302-1F9AAF59CE83451581652F3F7BD177F8","AT","SP","3534302","1F9AAF59CE83451581652F3F7BD177F8","SP35343021F9AAF59CE83451581652F3F7BD177F8"
"5","SP-3534302-A2A3734B97744C948938722697DAA92F","AT","SP","3534302","A2A3734B97744C948938722697DAA92F","SP3534302A2A3734B97744C948938722697DAA92F"
"6","SP-3534302-97A189C501C14DA69BDC389771F655AF","AT","SP","3534302","97A189C501C14DA69BDC389771F655AF","SP353430297A189C501C14DA69BDC389771F655AF"
"7","SP-3534302-452CF55995294CCBA93A5CE8EEA29370","AT","SP","3534302","452CF55995294CCBA93A5CE8EEA29370","SP3534302452CF55995294CCBA93A5CE8EEA29370"
"8","SP-3534302-8DB90D74C59C432FAF6980F9B858F903","AT","SP","3534302","8DB90D74C59C432FAF6980F9B858F903","SP35343028DB90D74C59C432FAF6980F9B858F903"
"9","SP-3534302-248DEBDA649247079B612A6CE056EE8E","AT","SP","3534302","248DEBDA649247079B612A6CE056EE8E","SP3534302248DEBDA649247079B612A6CE056EE8E"
"10","SP-3534302-ACDA49B5675F49F99CE4C849250812C0","AT","SP","3534302","ACDA49B5675F49F99CE4C849250812C0","SP3534302ACDA49B5675F49F99CE4C849250812C0"
"11","SP-3534302-31C2836C3C9D4AE3813F933CCF6F54A1","AT","SP","3534302","31C2836C3C9D4AE3813F933CCF6F54A1","SP353430231C2836C3C9D4AE3813F933CCF6F54A1"
"12","SP-3534302-5D60B78FF83042B1838D77ED7C2BEA1E","AT","SP","3534302","5D60B78FF83042B1838D77ED7C2BEA1E","SP35343025D60B78FF83042B1838D77ED7C2BEA1E"
"13","SP-3534302-9E29FE6E71C04ECEB5D8573F8470B462","AT","SP","3534302","9E29FE6E71C04ECEB5D8573F8470B462","SP35343029E29FE6E71C04ECEB5D8573F8470B462"
"14","SP-3534302-C7CB3920F57B40C7BBFCEC399E73F5EA","AT","SP","3534302","C7CB3920F57B40C7BBFCEC399E73F5EA","SP3534302C7CB3920F57B40C7BBFCEC399E73F5EA"
"15","SP-3534302-3D115188EBEC4D4080AA823A380FD8E7","AT","SP","3534302","3D115188EBEC4D4080AA823A380FD8E7","SP35343023D115188EBEC4D4080AA823A380FD8E7"
"16","SP-3534302-A0B0E944234D4B499862D883601374FB","AT","SP","3534302","A0B0E944234D4B499862D883601374FB","SP3534302A0B0E944234D4B499862D883601374FB"
"17","SP-3534302-FEEEEF6EC70A4C3BA28873D036FEB72C","AT","SP","3534302","FEEEEF6EC70A4C3BA28873D036FEB72C","SP3534302FEEEEF6EC70A4C3BA28873D036FEB72C"
"18","SP-3534302-A114769FE4D544ABB78C459D3B41A8FF","AT","SP","3534302","A114769FE4D544ABB78C459D3B41A8FF","SP3534302A114769FE4D544ABB78C459D3B41A8FF"
"19","SP-3534302-CD7249B3B1E3409AA26C6196A1872D2E","AT","SP","3534302","CD7249B3B1E3409AA26C6196A1872D2E","SP3534302CD7249B3B1E3409AA26C6196A1872D2E"
"20","SP-3534302-79B8F5F0312E4BDA8450B57F34D7EB95","AT","SP","3534302","79B8F5F0312E4BDA8450B57F34D7EB95","SP353430279B8F5F0312E4BDA8450B57F34D7EB95"
"21","SP-3534302-6278DFB671F346F8919E3919F6561D87","AT","SP","3534302","6278DFB671F346F8919E3919F6561D87","SP35343026278DFB671F346F8919E3919F6561D87"
"22","SP-3534302-35FB214DF1934832A2AEF2D2D3E8F8AC","AT","SP","3534302","35FB214DF1934832A2AEF2D2D3E8F8AC","SP353430235FB214DF1934832A2AEF2D2D3E8F8AC"
"23","SP-3534302-DF58074FF4784D3D9F0E5BC318D563E4","AT","SP","3534302","DF58074FF4784D3D9F0E5BC318D563E4","SP3534302DF58074FF4784D3D9F0E5BC318D563E4"
"24","SP-3534302-6064372EA40341C98F00531281835526","AT","SP","3534302","6064372EA40341C98F00531281835526","SP35343026064372EA40341C98F00531281835526"
"25","SP-3534302-F532AA9B24E94D458C3ABF2D8E7CCC68","AT","SP","3534302","F532AA9B24E94D458C3ABF2D8E7CCC68","SP3534302F532AA9B24E94D458C3ABF2D8E7CCC68"
"26","SP-3534302-B10EC1720BA944929A664438E5153BFA","AT","SP","3534302","B10EC1720BA944929A664438E5153BFA","SP3534302B10EC1720BA944929A664438E5153BFA"
"27","SP-3534302-4F13BE6437874D6C877F7EEDB4C2C0F1","AT","SP","3534302","4F13BE6437874D6C877F7EEDB4C2C0F1","SP35343024F13BE6437874D6C877F7EEDB4C2C0F1"
"28","SP-3534302-4628CF37377A47C1BEFEAF26F118D8AC","AT","SP","3534302","4628CF37377A47C1BEFEAF26F118D8AC","SP35343024628CF37377A47C1BEFEAF26F118D8AC"
"29","SP-3534302-D35457D34185466281976AD5CEDB303C","AT","SP","3534302","D35457D34185466281976AD5CEDB303C","SP3534302D35457D34185466281976AD5CEDB303C"
"30","SP-3534302-401F43A27AD04C7B81D6682113C9B341","AT","SP","3534302","401F43A27AD04C7B81D6682113C9B341","SP3534302401F43A27AD04C7B81D6682113C9B341"
"31","SP-3534302-250ECE939E9D4C7ABCB88D908E1901A4","AT","SP","3534302","250ECE939E9D4C7ABCB88D908E1901A4","SP3534302250ECE939E9D4C7ABCB88D908E1901A4"
"32","SP-3534302-220BF56314E24920AD0FF54CD4B55F77","AT","SP","3534302","220BF56314E24920AD0FF54CD4B55F77","SP3534302220BF56314E24920AD0FF54CD4B55F77"
"33","SP-3534302-7DDF0E090A7444F087C0FCA5521736B4","AT","SP","3534302","7DDF0E090A7444F087C0FCA5521736B4","SP35343027DDF0E090A7444F087C0FCA5521736B4"
"34","SP-3534302-B0F054C7494E492D91C1F317EACC5956","AT","SP","3534302","B0F054C7494E492D91C1F317EACC5956","SP3534302B0F054C7494E492D91C1F317EACC5956"
"35","SP-3534302-5B3835F51273404AA34F6322A4098307","AT","SP","3534302","5B3835F51273404AA34F6322A4098307","SP35343025B3835F51273404AA34F6322A4098307"
"36","SP-3534302-3F3CA8790FC34B58BDE99687AEABA2C3","AT","SP","3534302","3F3CA8790FC34B58BDE99687AEABA2C3","SP35343023F3CA8790FC34B58BDE99687AEABA2C3"
"37","SP-3534302-BDDA31D305604BEBA1B709EC1A27C60D","CA","SP","3534302","BDDA31D305604BEBA1B709EC1A27C60D","SP3534302BDDA31D305604BEBA1B709EC1A27C60D"
"38","SP-3534302-A6E7A655AC9F4AFBBDF3C35B7D3ADC4E","CA","SP","3534302","A6E7A655AC9F4AFBBDF3C35B7D3ADC4E","SP3534302A6E7A655AC9F4AFBBDF3C35B7D3ADC4E"
"39","SP-3534302-4E6AB86C7E6146CAA3ED7C51E1319299","AT","SP","3534302","4E6AB86C7E6146CAA3ED7C51E1319299","SP35343024E6AB86C7E6146CAA3ED7C51E1319299"
"40","SP-3534302-AEABBC9280E74E19961DAAB5766057C0","AT","SP","3534302","AEABBC9280E74E19961DAAB5766057C0","SP3534302AEABBC9280E74E19961DAAB5766057C0"
"41","SP-3534302-3A5026F665BF48E7B741F3212E5E8552","AT","SP","3534302","3A5026F665BF48E7B741F3212E5E8552","SP35343023A5026F665BF48E7B741F3212E5E8552"
"42","SP-3534302-D58A548E236146CE99F4A1C688FE705C","AT","SP","3534302","D58A548E236146CE99F4A1C688FE705C","SP3534302D58A548E236146CE99F4A1C688FE705C"
"43","SP-3534302-325385E648FB43AFAA809762D908B471","AT","SP","3534302","325385E648FB43AFAA809762D908B471","SP3534302325385E648FB43AFAA809762D908B471"
"44","SP-3534302-D6EEA639BEB24E35AC8545E00E251D18","AT","SP","3534302","D6EEA639BEB24E35AC8545E00E251D18","SP3534302D6EEA639BEB24E35AC8545E00E251D18"
"45","SP-3534302-C4F673CF482E432583BB12C93044E72C","AT","SP","3534302","C4F673CF482E432583BB12C93044E72C","SP3534302C4F673CF482E432583BB12C93044E72C"
