"","fcar","situacao","uf","munic","code","NUMREGCAR"
"1","RS-4309126-788BB946CA79437FAA9FA92FEBFF901A","AT","RS","4309126","788BB946CA79437FAA9FA92FEBFF901A","RS4309126788BB946CA79437FAA9FA92FEBFF901A"
"2","RS-4309126-32599C3044074591BF2D8AD3C238A20B","AT","RS","4309126","32599C3044074591BF2D8AD3C238A20B","RS430912632599C3044074591BF2D8AD3C238A20B"
"3","RS-4309126-C2FE6DA80527498B8B0519226BA12112","AT","RS","4309126","C2FE6DA80527498B8B0519226BA12112","RS4309126C2FE6DA80527498B8B0519226BA12112"
"4","RS-4309126-3CF8EBBEAC104EA68D1738684C72AF63","AT","RS","4309126","3CF8EBBEAC104EA68D1738684C72AF63","RS43091263CF8EBBEAC104EA68D1738684C72AF63"
"5","RS-4309126-2BDCA4D5EB4849D086A8F77B74C290CF","AT","RS","4309126","2BDCA4D5EB4849D086A8F77B74C290CF","RS43091262BDCA4D5EB4849D086A8F77B74C290CF"
"6","RS-4309126-E9E776E6F5FB4731B0ADA6FAE8AD6C4B","AT","RS","4309126","E9E776E6F5FB4731B0ADA6FAE8AD6C4B","RS4309126E9E776E6F5FB4731B0ADA6FAE8AD6C4B"
"7","RS-4309126-9E87D750B7394669AF76F91E1DAC3A79","AT","RS","4309126","9E87D750B7394669AF76F91E1DAC3A79","RS43091269E87D750B7394669AF76F91E1DAC3A79"
"8","RS-4309126-D1304202C590474F9D2D1268943E5355","AT","RS","4309126","D1304202C590474F9D2D1268943E5355","RS4309126D1304202C590474F9D2D1268943E5355"
"9","RS-4309126-37FA2FA8F9BF48258F63DAD5F55B2803","AT","RS","4309126","37FA2FA8F9BF48258F63DAD5F55B2803","RS430912637FA2FA8F9BF48258F63DAD5F55B2803"
"10","RS-4309126-FF60C276170B471DA330E7E75E2E784D","AT","RS","4309126","FF60C276170B471DA330E7E75E2E784D","RS4309126FF60C276170B471DA330E7E75E2E784D"
"11","RS-4309126-DDA04672507C4733A7B3F12DA08A1907","AT","RS","4309126","DDA04672507C4733A7B3F12DA08A1907","RS4309126DDA04672507C4733A7B3F12DA08A1907"
"12","RS-4309126-395A3EB341F44F448D5500FB90F583F5","AT","RS","4309126","395A3EB341F44F448D5500FB90F583F5","RS4309126395A3EB341F44F448D5500FB90F583F5"
"13","RS-4309126-4039FCDEF6C14F3CB49A534793C22105","AT","RS","4309126","4039FCDEF6C14F3CB49A534793C22105","RS43091264039FCDEF6C14F3CB49A534793C22105"
"14","RS-4309126-CC4F4B1888C54F91AE76C3072BF998CF","AT","RS","4309126","CC4F4B1888C54F91AE76C3072BF998CF","RS4309126CC4F4B1888C54F91AE76C3072BF998CF"
"15","RS-4309126-89D3A293612041939F5719A7171714C9","AT","RS","4309126","89D3A293612041939F5719A7171714C9","RS430912689D3A293612041939F5719A7171714C9"
"16","RS-4309126-5C91C843C9314BA1A1D83AB2C8F3ADCF","AT","RS","4309126","5C91C843C9314BA1A1D83AB2C8F3ADCF","RS43091265C91C843C9314BA1A1D83AB2C8F3ADCF"
"17","RS-4309126-9AA6B2050387416596F74AC665C3C74C","AT","RS","4309126","9AA6B2050387416596F74AC665C3C74C","RS43091269AA6B2050387416596F74AC665C3C74C"
"18","RS-4309126-F069B067D458436096671035B450E0EC","AT","RS","4309126","F069B067D458436096671035B450E0EC","RS4309126F069B067D458436096671035B450E0EC"
"19","RS-4309126-936A9E3A884C4BC9A40AC35D75E5AFBF","AT","RS","4309126","936A9E3A884C4BC9A40AC35D75E5AFBF","RS4309126936A9E3A884C4BC9A40AC35D75E5AFBF"
"20","RS-4309126-818CA9463E8E4571955E8F3FC9A063B7","AT","RS","4309126","818CA9463E8E4571955E8F3FC9A063B7","RS4309126818CA9463E8E4571955E8F3FC9A063B7"
"21","RS-4309126-2A101D45FAFE4350A3B0D4847B1188F9","AT","RS","4309126","2A101D45FAFE4350A3B0D4847B1188F9","RS43091262A101D45FAFE4350A3B0D4847B1188F9"
"22","RS-4309126-F245528891BA40059CE2BBE3131BF45A","AT","RS","4309126","F245528891BA40059CE2BBE3131BF45A","RS4309126F245528891BA40059CE2BBE3131BF45A"
"23","RS-4309126-6370292A5C0E476F9E5DA46575E96B8E","AT","RS","4309126","6370292A5C0E476F9E5DA46575E96B8E","RS43091266370292A5C0E476F9E5DA46575E96B8E"
"24","RS-4309126-C7195A7ADB6446C0B9D843BFCE94FBC1","AT","RS","4309126","C7195A7ADB6446C0B9D843BFCE94FBC1","RS4309126C7195A7ADB6446C0B9D843BFCE94FBC1"
"25","RS-4309126-6572D1D894954D1ABE0538EC55CE49D3","AT","RS","4309126","6572D1D894954D1ABE0538EC55CE49D3","RS43091266572D1D894954D1ABE0538EC55CE49D3"
"26","RS-4309126-06399F895E95440C84F1A6235A0768CD","AT","RS","4309126","06399F895E95440C84F1A6235A0768CD","RS430912606399F895E95440C84F1A6235A0768CD"
"27","RS-4309126-40971D1E13D74AE4A9876C69E5176880","AT","RS","4309126","40971D1E13D74AE4A9876C69E5176880","RS430912640971D1E13D74AE4A9876C69E5176880"
"28","RS-4309126-AF46B1ACFCD7483F9A3506900326A27F","AT","RS","4309126","AF46B1ACFCD7483F9A3506900326A27F","RS4309126AF46B1ACFCD7483F9A3506900326A27F"
"29","RS-4309126-1744B07AAF074ECBB262C9532E7ABF3F","AT","RS","4309126","1744B07AAF074ECBB262C9532E7ABF3F","RS43091261744B07AAF074ECBB262C9532E7ABF3F"
"30","RS-4309126-A3707156631E478F8734EFE39BDBAE1E","AT","RS","4309126","A3707156631E478F8734EFE39BDBAE1E","RS4309126A3707156631E478F8734EFE39BDBAE1E"
"31","RS-4309126-A14C7E072B1D46EFB720DCC234982424","AT","RS","4309126","A14C7E072B1D46EFB720DCC234982424","RS4309126A14C7E072B1D46EFB720DCC234982424"
"32","RS-4309126-3524EA6B84004F0EB0A37415B86EA9A3","AT","RS","4309126","3524EA6B84004F0EB0A37415B86EA9A3","RS43091263524EA6B84004F0EB0A37415B86EA9A3"
"33","RS-4309126-9378A98987D14F80ADB22B29A2E47D63","AT","RS","4309126","9378A98987D14F80ADB22B29A2E47D63","RS43091269378A98987D14F80ADB22B29A2E47D63"
"34","RS-4309126-5FDF56F7CA3740549F435BE56AD1908F","AT","RS","4309126","5FDF56F7CA3740549F435BE56AD1908F","RS43091265FDF56F7CA3740549F435BE56AD1908F"
"35","RS-4309126-2FE5089B9C2041DCB43EC30888E1C982","AT","RS","4309126","2FE5089B9C2041DCB43EC30888E1C982","RS43091262FE5089B9C2041DCB43EC30888E1C982"
"36","RS-4309126-7193969F053C47789AA72381611A10E4","AT","RS","4309126","7193969F053C47789AA72381611A10E4","RS43091267193969F053C47789AA72381611A10E4"
"37","RS-4309126-36146D8AA13D4B6A8CEB9858BBD695B8","AT","RS","4309126","36146D8AA13D4B6A8CEB9858BBD695B8","RS430912636146D8AA13D4B6A8CEB9858BBD695B8"
"38","RS-4309126-E107EF1A285142398DA55DF249EE6559","AT","RS","4309126","E107EF1A285142398DA55DF249EE6559","RS4309126E107EF1A285142398DA55DF249EE6559"
"39","RS-4309126-1541E587A6D149F6800CC52A2DEA387C","AT","RS","4309126","1541E587A6D149F6800CC52A2DEA387C","RS43091261541E587A6D149F6800CC52A2DEA387C"
"40","RS-4309126-24D2E06285044D6BB2F219D905F74C33","AT","RS","4309126","24D2E06285044D6BB2F219D905F74C33","RS430912624D2E06285044D6BB2F219D905F74C33"
"41","RS-4309126-F4C437C6F10449EDA402BCE7EDA448CB","AT","RS","4309126","F4C437C6F10449EDA402BCE7EDA448CB","RS4309126F4C437C6F10449EDA402BCE7EDA448CB"
"42","RS-4309126-20BE3736CA754364A736B00F9D7A4EF8","AT","RS","4309126","20BE3736CA754364A736B00F9D7A4EF8","RS430912620BE3736CA754364A736B00F9D7A4EF8"
"43","RS-4309126-9362CAC6B8F14CE4AE5F2C6A465B8577","AT","RS","4309126","9362CAC6B8F14CE4AE5F2C6A465B8577","RS43091269362CAC6B8F14CE4AE5F2C6A465B8577"
"44","RS-4309126-40E5B2866C9F4112BA9C4BF0979FED93","AT","RS","4309126","40E5B2866C9F4112BA9C4BF0979FED93","RS430912640E5B2866C9F4112BA9C4BF0979FED93"
"45","RS-4309126-18BD8FF2562F47A7ACF82DFCD3B8A112","AT","RS","4309126","18BD8FF2562F47A7ACF82DFCD3B8A112","RS430912618BD8FF2562F47A7ACF82DFCD3B8A112"
"46","RS-4309126-0C13FD8EDAC448189ABB0BC6BC94F0EA","AT","RS","4309126","0C13FD8EDAC448189ABB0BC6BC94F0EA","RS43091260C13FD8EDAC448189ABB0BC6BC94F0EA"
