"","fcar","situacao","uf","munic","code","NUMREGCAR"
"1","MA-2107100-A0A4C585DDE64F7AA2ACAA2400AB5CA8","AT","MA","2107100","A0A4C585DDE64F7AA2ACAA2400AB5CA8","MA2107100A0A4C585DDE64F7AA2ACAA2400AB5CA8"
"2","MA-2107100-62960187DACC4836BFEE913A68D84246","PE","MA","2107100","62960187DACC4836BFEE913A68D84246","MA210710062960187DACC4836BFEE913A68D84246"
"3","MA-2107100-B8F697E2B31948A4BBC0A3F457DE678C","CA","MA","2107100","B8F697E2B31948A4BBC0A3F457DE678C","MA2107100B8F697E2B31948A4BBC0A3F457DE678C"
"4","MA-2107100-EE52089FD7FF42EE8E3949FAE9FDF28F","AT","MA","2107100","EE52089FD7FF42EE8E3949FAE9FDF28F","MA2107100EE52089FD7FF42EE8E3949FAE9FDF28F"
"5","MA-2107100-7E163E8430314219954F3EF5950E0BEB","PE","MA","2107100","7E163E8430314219954F3EF5950E0BEB","MA21071007E163E8430314219954F3EF5950E0BEB"
"6","MA-2107100-2E480AA42EA94DA09FAF1F890A42F800","AT","MA","2107100","2E480AA42EA94DA09FAF1F890A42F800","MA21071002E480AA42EA94DA09FAF1F890A42F800"
"7","MA-2107100-E3315C7837AC471480DD2DBC9F487617","AT","MA","2107100","E3315C7837AC471480DD2DBC9F487617","MA2107100E3315C7837AC471480DD2DBC9F487617"
"8","MA-2107100-64F656A73BCF43BB9E34EF4D4A79D419","AT","MA","2107100","64F656A73BCF43BB9E34EF4D4A79D419","MA210710064F656A73BCF43BB9E34EF4D4A79D419"
"9","MA-2107100-B73D75C622E74CEE85D861C416AF4412","AT","MA","2107100","B73D75C622E74CEE85D861C416AF4412","MA2107100B73D75C622E74CEE85D861C416AF4412"
"10","MA-2107100-5CEAA7E082FA417386874B54C29E6AA5","AT","MA","2107100","5CEAA7E082FA417386874B54C29E6AA5","MA21071005CEAA7E082FA417386874B54C29E6AA5"
"11","MA-2107100-2C9D6A57867741D2BB30F5984289AB1B","AT","MA","2107100","2C9D6A57867741D2BB30F5984289AB1B","MA21071002C9D6A57867741D2BB30F5984289AB1B"
"12","MA-2107100-049FB5AFD8164C04AB1E9E5C7A37D71A","AT","MA","2107100","049FB5AFD8164C04AB1E9E5C7A37D71A","MA2107100049FB5AFD8164C04AB1E9E5C7A37D71A"
"13","MA-2107100-E0A40447AC824E44B784A6F62A819D22","AT","MA","2107100","E0A40447AC824E44B784A6F62A819D22","MA2107100E0A40447AC824E44B784A6F62A819D22"
"14","MA-2107100-ECDEFAAB90C648F3A4E80A6070137088","PE","MA","2107100","ECDEFAAB90C648F3A4E80A6070137088","MA2107100ECDEFAAB90C648F3A4E80A6070137088"
"15","MA-2107100-D84B56C9586A414AAFFF736F5A291E43","PE","MA","2107100","D84B56C9586A414AAFFF736F5A291E43","MA2107100D84B56C9586A414AAFFF736F5A291E43"
"16","MA-2107100-FA3E88B603704F3AA60C014FE6023423","PE","MA","2107100","FA3E88B603704F3AA60C014FE6023423","MA2107100FA3E88B603704F3AA60C014FE6023423"
"17","MA-2107100-3DCC39992DD344B4838E481C53229F33","PE","MA","2107100","3DCC39992DD344B4838E481C53229F33","MA21071003DCC39992DD344B4838E481C53229F33"
"18","MA-2107100-D135EBB1C0A2499DA4D6A1ACC4E174DB","AT","MA","2107100","D135EBB1C0A2499DA4D6A1ACC4E174DB","MA2107100D135EBB1C0A2499DA4D6A1ACC4E174DB"
"19","MA-2107100-94D1EFDE81494CE7BC0208C4C869E74B","PE","MA","2107100","94D1EFDE81494CE7BC0208C4C869E74B","MA210710094D1EFDE81494CE7BC0208C4C869E74B"
"20","MA-2107100-F2111EA915D64DABBC3714CF2110DFF2","AT","MA","2107100","F2111EA915D64DABBC3714CF2110DFF2","MA2107100F2111EA915D64DABBC3714CF2110DFF2"
"21","MA-2107100-17E8D908B7EE43F2A8E1A815BD196F3F","AT","MA","2107100","17E8D908B7EE43F2A8E1A815BD196F3F","MA210710017E8D908B7EE43F2A8E1A815BD196F3F"
"22","MA-2107100-515157551AE44DFD8E0A3B6857BB2995","AT","MA","2107100","515157551AE44DFD8E0A3B6857BB2995","MA2107100515157551AE44DFD8E0A3B6857BB2995"
"23","MA-2107100-C316B6E5320C46EAB66784C8D0530155","AT","MA","2107100","C316B6E5320C46EAB66784C8D0530155","MA2107100C316B6E5320C46EAB66784C8D0530155"
"24","MA-2107100-7CBD6D0DC13346B98A5CBA5E65281FB8","PE","MA","2107100","7CBD6D0DC13346B98A5CBA5E65281FB8","MA21071007CBD6D0DC13346B98A5CBA5E65281FB8"
"25","MA-2107100-E80F61ED7777478BBA943D4CC0E65291","AT","MA","2107100","E80F61ED7777478BBA943D4CC0E65291","MA2107100E80F61ED7777478BBA943D4CC0E65291"
"26","MA-2107100-DB117BC224B7498AA4F9FD09345D0E46","AT","MA","2107100","DB117BC224B7498AA4F9FD09345D0E46","MA2107100DB117BC224B7498AA4F9FD09345D0E46"
"27","MA-2107100-619179015EAA4DEBBD4296009C5728E9","AT","MA","2107100","619179015EAA4DEBBD4296009C5728E9","MA2107100619179015EAA4DEBBD4296009C5728E9"
"28","MA-2107100-0F0E1808D9294E58B927EF34A5B1AD6D","AT","MA","2107100","0F0E1808D9294E58B927EF34A5B1AD6D","MA21071000F0E1808D9294E58B927EF34A5B1AD6D"
"29","MA-2107100-0BA5143708874CAAA9CE5ADB9DA6173D","AT","MA","2107100","0BA5143708874CAAA9CE5ADB9DA6173D","MA21071000BA5143708874CAAA9CE5ADB9DA6173D"
"30","MA-2107100-28957E92906B4B21A97D7BF4A0324657","AT","MA","2107100","28957E92906B4B21A97D7BF4A0324657","MA210710028957E92906B4B21A97D7BF4A0324657"
"31","MA-2107100-333A900B1A2C4EE99644B27CC30B7547","AT","MA","2107100","333A900B1A2C4EE99644B27CC30B7547","MA2107100333A900B1A2C4EE99644B27CC30B7547"
"32","MA-2107100-720191BDB3204E7B8144EDC6EACACC64","AT","MA","2107100","720191BDB3204E7B8144EDC6EACACC64","MA2107100720191BDB3204E7B8144EDC6EACACC64"
"33","MA-2107100-DB5DE63EB9F64E6DBDDD465ACF640BB0","AT","MA","2107100","DB5DE63EB9F64E6DBDDD465ACF640BB0","MA2107100DB5DE63EB9F64E6DBDDD465ACF640BB0"
"34","MA-2107100-26A64E8B1D464BD5A8AE0C105F4D157D","AT","MA","2107100","26A64E8B1D464BD5A8AE0C105F4D157D","MA210710026A64E8B1D464BD5A8AE0C105F4D157D"
"35","MA-2107100-425B28DF101E438F8F9D3C9FE43D001E","AT","MA","2107100","425B28DF101E438F8F9D3C9FE43D001E","MA2107100425B28DF101E438F8F9D3C9FE43D001E"
"36","MA-2107100-DCD5841A94F547538187021CD827D96D","AT","MA","2107100","DCD5841A94F547538187021CD827D96D","MA2107100DCD5841A94F547538187021CD827D96D"
"37","MA-2107100-2EEA2DC7407F46ECA823BD56D1997025","PE","MA","2107100","2EEA2DC7407F46ECA823BD56D1997025","MA21071002EEA2DC7407F46ECA823BD56D1997025"
"38","MA-2107100-C234F5D9C88D4FABA2CD26CDECC9B2E3","PE","MA","2107100","C234F5D9C88D4FABA2CD26CDECC9B2E3","MA2107100C234F5D9C88D4FABA2CD26CDECC9B2E3"
"39","MA-2107100-B9DD35C6669D408EBAD24429051F7090","PE","MA","2107100","B9DD35C6669D408EBAD24429051F7090","MA2107100B9DD35C6669D408EBAD24429051F7090"
"40","MA-2107100-CC1BEF8D5B3E4A64B8A43F8BEE58E5E2","PE","MA","2107100","CC1BEF8D5B3E4A64B8A43F8BEE58E5E2","MA2107100CC1BEF8D5B3E4A64B8A43F8BEE58E5E2"
"41","MA-2107100-A2E89831C8E348979E8DF061CFF5FA99","PE","MA","2107100","A2E89831C8E348979E8DF061CFF5FA99","MA2107100A2E89831C8E348979E8DF061CFF5FA99"
"42","MA-2107100-65251B747DE24814A8BDFE15309ED77C","PE","MA","2107100","65251B747DE24814A8BDFE15309ED77C","MA210710065251B747DE24814A8BDFE15309ED77C"
"43","MA-2107100-02E4C11FA676435690C083B6FF746874","AT","MA","2107100","02E4C11FA676435690C083B6FF746874","MA210710002E4C11FA676435690C083B6FF746874"
"44","MA-2107100-4C3A251980CD436A892B0ED8FD2AD3C1","AT","MA","2107100","4C3A251980CD436A892B0ED8FD2AD3C1","MA21071004C3A251980CD436A892B0ED8FD2AD3C1"
"45","MA-2107100-B336F04F246E4E27AAF4E04D6177CD84","AT","MA","2107100","B336F04F246E4E27AAF4E04D6177CD84","MA2107100B336F04F246E4E27AAF4E04D6177CD84"
"46","MA-2107100-A13FD5CC3B06409ABDBE0C7AF189F069","AT","MA","2107100","A13FD5CC3B06409ABDBE0C7AF189F069","MA2107100A13FD5CC3B06409ABDBE0C7AF189F069"
"47","MA-2107100-0881AE4BE53A4B9695C673CA54620748","AT","MA","2107100","0881AE4BE53A4B9695C673CA54620748","MA21071000881AE4BE53A4B9695C673CA54620748"
"48","MA-2107100-1A73323CAA634BC5B120F1DFDFCE5D04","AT","MA","2107100","1A73323CAA634BC5B120F1DFDFCE5D04","MA21071001A73323CAA634BC5B120F1DFDFCE5D04"
