"","fcar","situacao","uf","munic","code","NUMREGCAR"
"1","MG-3168101-8D8EE579C49242898EA40D7C5BC710FE","AT","MG","3168101","8D8EE579C49242898EA40D7C5BC710FE","MG31681018D8EE579C49242898EA40D7C5BC710FE"
"2","MG-3168101-4190B1EF1BBA42998187BB0EA08BAD56","AT","MG","3168101","4190B1EF1BBA42998187BB0EA08BAD56","MG31681014190B1EF1BBA42998187BB0EA08BAD56"
"3","MG-3168101-A399A5A8137D44BEB4E5E3986D261355","AT","MG","3168101","A399A5A8137D44BEB4E5E3986D261355","MG3168101A399A5A8137D44BEB4E5E3986D261355"
"4","MG-3168101-FE2B06FF316E4FF0B10629F72FC7CBC3","AT","MG","3168101","FE2B06FF316E4FF0B10629F72FC7CBC3","MG3168101FE2B06FF316E4FF0B10629F72FC7CBC3"
"5","MG-3168101-696152285B34481683135B3E8BC22934","AT","MG","3168101","696152285B34481683135B3E8BC22934","MG3168101696152285B34481683135B3E8BC22934"
"6","MG-3168101-39F9BF249BBA4CDD8B45CFBD5516C1CE","AT","MG","3168101","39F9BF249BBA4CDD8B45CFBD5516C1CE","MG316810139F9BF249BBA4CDD8B45CFBD5516C1CE"
"7","MG-3168101-D1C9FB3E3E4A4959950F42A604D5A49D","AT","MG","3168101","D1C9FB3E3E4A4959950F42A604D5A49D","MG3168101D1C9FB3E3E4A4959950F42A604D5A49D"
"8","MG-3168101-2C141917D8C543B8881C01A7350EE01A","AT","MG","3168101","2C141917D8C543B8881C01A7350EE01A","MG31681012C141917D8C543B8881C01A7350EE01A"
"9","MG-3168101-552D30AF58A543F999761DCDD4354DB4","AT","MG","3168101","552D30AF58A543F999761DCDD4354DB4","MG3168101552D30AF58A543F999761DCDD4354DB4"
"10","MG-3168101-B100462B954D459DAC99BCDB043A5F25","AT","MG","3168101","B100462B954D459DAC99BCDB043A5F25","MG3168101B100462B954D459DAC99BCDB043A5F25"
"11","MG-3168101-546B0E0E1E1A4031B83ADA1B002D41EF","AT","MG","3168101","546B0E0E1E1A4031B83ADA1B002D41EF","MG3168101546B0E0E1E1A4031B83ADA1B002D41EF"
"12","MG-3168101-BD073CB1F4994747BA74F33C17CF1DCF","AT","MG","3168101","BD073CB1F4994747BA74F33C17CF1DCF","MG3168101BD073CB1F4994747BA74F33C17CF1DCF"
"13","MG-3168101-FC3872CE4C1B4F1387F02F3C7E7C7DB1","AT","MG","3168101","FC3872CE4C1B4F1387F02F3C7E7C7DB1","MG3168101FC3872CE4C1B4F1387F02F3C7E7C7DB1"
"14","MG-3168101-0B6CF7D48D614C94A000638B14E12B36","AT","MG","3168101","0B6CF7D48D614C94A000638B14E12B36","MG31681010B6CF7D48D614C94A000638B14E12B36"
"15","MG-3168101-C4298C0E746243F18C42FA3E098E8E51","AT","MG","3168101","C4298C0E746243F18C42FA3E098E8E51","MG3168101C4298C0E746243F18C42FA3E098E8E51"
"16","MG-3168101-C5ADF8E028814D8483105D224AAF9FD5","AT","MG","3168101","C5ADF8E028814D8483105D224AAF9FD5","MG3168101C5ADF8E028814D8483105D224AAF9FD5"
"17","MG-3168101-8052C471795E434880789D53E2BDF631","AT","MG","3168101","8052C471795E434880789D53E2BDF631","MG31681018052C471795E434880789D53E2BDF631"
"18","MG-3168101-0852EE484902422C85ADA55C54C8ACFD","AT","MG","3168101","0852EE484902422C85ADA55C54C8ACFD","MG31681010852EE484902422C85ADA55C54C8ACFD"
"19","MG-3168101-1016E74B7A7D4D5EBE8D4B51FD2E3C3B","AT","MG","3168101","1016E74B7A7D4D5EBE8D4B51FD2E3C3B","MG31681011016E74B7A7D4D5EBE8D4B51FD2E3C3B"
"20","MG-3168101-E1BB617F5D8A46A5AB889032A2239CC4","AT","MG","3168101","E1BB617F5D8A46A5AB889032A2239CC4","MG3168101E1BB617F5D8A46A5AB889032A2239CC4"
"21","MG-3168101-D2FB3CE0B7EA4FDB836EE62E7270FF55","AT","MG","3168101","D2FB3CE0B7EA4FDB836EE62E7270FF55","MG3168101D2FB3CE0B7EA4FDB836EE62E7270FF55"
