"","fcar","situacao","uf","munic","code","NUMREGCAR"
"1","PR-4107108-10656CE413D146378E9A71E31BF9B608","AT","PR","4107108","10656CE413D146378E9A71E31BF9B608","PR410710810656CE413D146378E9A71E31BF9B608"
"2","PR-4107108-F42E712E88EE4D5C9430D1E6EF81E95D","PE","PR","4107108","F42E712E88EE4D5C9430D1E6EF81E95D","PR4107108F42E712E88EE4D5C9430D1E6EF81E95D"
"3","PR-4107108-E65DC071F4DE4BE0AB6AB6C25AEDBDA2","AT","PR","4107108","E65DC071F4DE4BE0AB6AB6C25AEDBDA2","PR4107108E65DC071F4DE4BE0AB6AB6C25AEDBDA2"
"4","PR-4107108-3A8270CAE14D4F9E80700900D3321BA8","AT","PR","4107108","3A8270CAE14D4F9E80700900D3321BA8","PR41071083A8270CAE14D4F9E80700900D3321BA8"
"5","PR-4107108-B8BFCD61EB3F4301A43BF58B23BAA608","AT","PR","4107108","B8BFCD61EB3F4301A43BF58B23BAA608","PR4107108B8BFCD61EB3F4301A43BF58B23BAA608"
"6","PR-4107108-D7828D5809E44E2AB064A36222D55667","AT","PR","4107108","D7828D5809E44E2AB064A36222D55667","PR4107108D7828D5809E44E2AB064A36222D55667"
"7","PR-4107108-A762CEC6E550467C9961496BCBC43395","AT","PR","4107108","A762CEC6E550467C9961496BCBC43395","PR4107108A762CEC6E550467C9961496BCBC43395"
"8","PR-4107108-D3E6700125A24A3E8DDB75E34E4CC7C0","AT","PR","4107108","D3E6700125A24A3E8DDB75E34E4CC7C0","PR4107108D3E6700125A24A3E8DDB75E34E4CC7C0"
"9","PR-4107108-44C31360004E4394B2CAD480D33CF245","AT","PR","4107108","44C31360004E4394B2CAD480D33CF245","PR410710844C31360004E4394B2CAD480D33CF245"
"10","PR-4107108-BBA85058C885409CAABCBA074E546578","AT","PR","4107108","BBA85058C885409CAABCBA074E546578","PR4107108BBA85058C885409CAABCBA074E546578"
"11","PR-4107108-E0DA5ADF663048B8B49816267D42A5AB","AT","PR","4107108","E0DA5ADF663048B8B49816267D42A5AB","PR4107108E0DA5ADF663048B8B49816267D42A5AB"
"12","PR-4107108-93BFF447AB604502BD223D7726F1B633","AT","PR","4107108","93BFF447AB604502BD223D7726F1B633","PR410710893BFF447AB604502BD223D7726F1B633"
"13","PR-4107108-15F85C03FDB54400B97F3BBB4A12EFC0","AT","PR","4107108","15F85C03FDB54400B97F3BBB4A12EFC0","PR410710815F85C03FDB54400B97F3BBB4A12EFC0"
"14","PR-4107108-1B942955CBD24D068854E65D96361C29","AT","PR","4107108","1B942955CBD24D068854E65D96361C29","PR41071081B942955CBD24D068854E65D96361C29"
"15","PR-4107108-3E6FF4445DF24762A399296B4C559F0D","AT","PR","4107108","3E6FF4445DF24762A399296B4C559F0D","PR41071083E6FF4445DF24762A399296B4C559F0D"
"16","PR-4107108-342B16B9B8924CC78D145C48F18C3DF5","AT","PR","4107108","342B16B9B8924CC78D145C48F18C3DF5","PR4107108342B16B9B8924CC78D145C48F18C3DF5"
"17","PR-4107108-9343316164B44789929888CE44F38940","AT","PR","4107108","9343316164B44789929888CE44F38940","PR41071089343316164B44789929888CE44F38940"
"18","PR-4107108-1F997D28CA5E40B9921665F2B3D372FF","PE","PR","4107108","1F997D28CA5E40B9921665F2B3D372FF","PR41071081F997D28CA5E40B9921665F2B3D372FF"
"19","PR-4107108-FAA787580C3140198F48E45553792FC8","AT","PR","4107108","FAA787580C3140198F48E45553792FC8","PR4107108FAA787580C3140198F48E45553792FC8"
"20","PR-4107108-398752D303C5409AB09F5621B730E22D","AT","PR","4107108","398752D303C5409AB09F5621B730E22D","PR4107108398752D303C5409AB09F5621B730E22D"
"21","PR-4107108-82DFEFA867D5423EB057EE99C062ECE2","AT","PR","4107108","82DFEFA867D5423EB057EE99C062ECE2","PR410710882DFEFA867D5423EB057EE99C062ECE2"
"22","PR-4107108-2F65447B1A4F4CABBEB0006BE26B7A56","AT","PR","4107108","2F65447B1A4F4CABBEB0006BE26B7A56","PR41071082F65447B1A4F4CABBEB0006BE26B7A56"
"23","PR-4107108-AD8FE9DEED694337B0CF3C0228069AAC","AT","PR","4107108","AD8FE9DEED694337B0CF3C0228069AAC","PR4107108AD8FE9DEED694337B0CF3C0228069AAC"
"24","PR-4107108-C1265376298A43A495C2E0734ECD54AA","AT","PR","4107108","C1265376298A43A495C2E0734ECD54AA","PR4107108C1265376298A43A495C2E0734ECD54AA"
"25","PR-4107108-2698A4EA0A7948C8B54F00644CC3E748","AT","PR","4107108","2698A4EA0A7948C8B54F00644CC3E748","PR41071082698A4EA0A7948C8B54F00644CC3E748"
"26","PR-4107108-4D8B29FA6E374B029F7F228D95DC0CDE","AT","PR","4107108","4D8B29FA6E374B029F7F228D95DC0CDE","PR41071084D8B29FA6E374B029F7F228D95DC0CDE"
"27","PR-4107108-1B116DD2E47F472E877D8004A8F7038B","AT","PR","4107108","1B116DD2E47F472E877D8004A8F7038B","PR41071081B116DD2E47F472E877D8004A8F7038B"
"28","PR-4107108-F83D942E695949D39C2A910530B19B2C","AT","PR","4107108","F83D942E695949D39C2A910530B19B2C","PR4107108F83D942E695949D39C2A910530B19B2C"
