"","fcar","situacao","uf","munic","code","NUMREGCAR"
"1","PR-4104253-206A2453532F424D9E4C469A80AB80A1","CA","PR","4104253","206A2453532F424D9E4C469A80AB80A1","PR4104253206A2453532F424D9E4C469A80AB80A1"
"2","PR-4104253-03A1EBAA3C224C07A6821CC1599B6167","AT","PR","4104253","03A1EBAA3C224C07A6821CC1599B6167","PR410425303A1EBAA3C224C07A6821CC1599B6167"
"3","PR-4104253-D8FB37B397A64DD992901AC549AF0C19","AT","PR","4104253","D8FB37B397A64DD992901AC549AF0C19","PR4104253D8FB37B397A64DD992901AC549AF0C19"
"4","PR-4104253-83906F4606C24A83A7AAD16180971C21","AT","PR","4104253","83906F4606C24A83A7AAD16180971C21","PR410425383906F4606C24A83A7AAD16180971C21"
"5","PR-4104253-08647FDCC25F43F1BA2248D6ABB05488","AT","PR","4104253","08647FDCC25F43F1BA2248D6ABB05488","PR410425308647FDCC25F43F1BA2248D6ABB05488"
"6","PR-4104253-4B9F7CD9C6674408A82F66BDDD981036","AT","PR","4104253","4B9F7CD9C6674408A82F66BDDD981036","PR41042534B9F7CD9C6674408A82F66BDDD981036"
"7","PR-4104253-A5FB31C8F629415B91264CF6697B241F","AT","PR","4104253","A5FB31C8F629415B91264CF6697B241F","PR4104253A5FB31C8F629415B91264CF6697B241F"
"8","PR-4104253-744A943C0E1F4673A67CD1F9113C5B49","AT","PR","4104253","744A943C0E1F4673A67CD1F9113C5B49","PR4104253744A943C0E1F4673A67CD1F9113C5B49"
"9","PR-4104253-BEAA3E11840245DAB7EA3CC47712FEF6","AT","PR","4104253","BEAA3E11840245DAB7EA3CC47712FEF6","PR4104253BEAA3E11840245DAB7EA3CC47712FEF6"
"10","PR-4104253-6E17D9190541454CAD2E57540A35C2FA","AT","PR","4104253","6E17D9190541454CAD2E57540A35C2FA","PR41042536E17D9190541454CAD2E57540A35C2FA"
"11","PR-4104253-FF8F0B92370741ABB0C9F59C70A9A241","AT","PR","4104253","FF8F0B92370741ABB0C9F59C70A9A241","PR4104253FF8F0B92370741ABB0C9F59C70A9A241"
"12","PR-4104253-2E7D176F2A1F497C842A5D10C93A153D","AT","PR","4104253","2E7D176F2A1F497C842A5D10C93A153D","PR41042532E7D176F2A1F497C842A5D10C93A153D"
"13","PR-4104253-7B4C3E1D15D144198A93E342A4858DB8","AT","PR","4104253","7B4C3E1D15D144198A93E342A4858DB8","PR41042537B4C3E1D15D144198A93E342A4858DB8"
"14","PR-4104253-FDF77CEBC0B6432A899BE39B9D8A75D6","AT","PR","4104253","FDF77CEBC0B6432A899BE39B9D8A75D6","PR4104253FDF77CEBC0B6432A899BE39B9D8A75D6"
"15","PR-4104253-203D27B9F4D143B89A4527EA151D6F29","AT","PR","4104253","203D27B9F4D143B89A4527EA151D6F29","PR4104253203D27B9F4D143B89A4527EA151D6F29"
"16","PR-4104253-ABA6382A906E45A79BC4DDC9FFDC215A","AT","PR","4104253","ABA6382A906E45A79BC4DDC9FFDC215A","PR4104253ABA6382A906E45A79BC4DDC9FFDC215A"
"17","PR-4104253-16CB501AE68B4B2199BDB23FCBABA494","AT","PR","4104253","16CB501AE68B4B2199BDB23FCBABA494","PR410425316CB501AE68B4B2199BDB23FCBABA494"
"18","PR-4104253-169DE7B14D544708B4EA5A89AEFB796D","AT","PR","4104253","169DE7B14D544708B4EA5A89AEFB796D","PR4104253169DE7B14D544708B4EA5A89AEFB796D"
"19","PR-4104253-67FDB673C7B146F8BF4F50DDA119AB95","AT","PR","4104253","67FDB673C7B146F8BF4F50DDA119AB95","PR410425367FDB673C7B146F8BF4F50DDA119AB95"
"20","PR-4104253-1A178CD901E9487093FB4ABAD882D1D1","AT","PR","4104253","1A178CD901E9487093FB4ABAD882D1D1","PR41042531A178CD901E9487093FB4ABAD882D1D1"
"21","PR-4104253-B6341E9658B74E94A294BEAC1134EAE3","AT","PR","4104253","B6341E9658B74E94A294BEAC1134EAE3","PR4104253B6341E9658B74E94A294BEAC1134EAE3"
"22","PR-4104253-0F283F269E6040E8BB25B9312D4817C3","AT","PR","4104253","0F283F269E6040E8BB25B9312D4817C3","PR41042530F283F269E6040E8BB25B9312D4817C3"
"23","PR-4104253-CA331AA575BC44D78180DCF0E5267074","AT","PR","4104253","CA331AA575BC44D78180DCF0E5267074","PR4104253CA331AA575BC44D78180DCF0E5267074"
"24","PR-4104253-EA15606FC431431DB80ED47EA9078735","AT","PR","4104253","EA15606FC431431DB80ED47EA9078735","PR4104253EA15606FC431431DB80ED47EA9078735"
"25","PR-4104253-353DB3EDD8164A4F81EEB1EE28A2112E","AT","PR","4104253","353DB3EDD8164A4F81EEB1EE28A2112E","PR4104253353DB3EDD8164A4F81EEB1EE28A2112E"
"26","PR-4104253-0E486DF00E784BE180E4E4533532AD81","AT","PR","4104253","0E486DF00E784BE180E4E4533532AD81","PR41042530E486DF00E784BE180E4E4533532AD81"
"27","PR-4104253-F7E801460A9B4A3D8E958E62C3C9DAD6","AT","PR","4104253","F7E801460A9B4A3D8E958E62C3C9DAD6","PR4104253F7E801460A9B4A3D8E958E62C3C9DAD6"
"28","PR-4104253-F337FC00977B40C0AFF9ECDD48D5DEB9","AT","PR","4104253","F337FC00977B40C0AFF9ECDD48D5DEB9","PR4104253F337FC00977B40C0AFF9ECDD48D5DEB9"
