"","fcar","situacao","uf","munic","code","NUMREGCAR"
"1","BA-2924801-0531CEB4DF754A098D54B24951A1FB64","AT","BA","2924801","0531CEB4DF754A098D54B24951A1FB64","BA29248010531CEB4DF754A098D54B24951A1FB64"
"2","BA-2924801-C5A22FFEA63E49E381DD477CC929AD66","AT","BA","2924801","C5A22FFEA63E49E381DD477CC929AD66","BA2924801C5A22FFEA63E49E381DD477CC929AD66"
"3","BA-2924801-662A1F15F35449448E260C00D733C6F0","AT","BA","2924801","662A1F15F35449448E260C00D733C6F0","BA2924801662A1F15F35449448E260C00D733C6F0"
"4","BA-2924801-D0DDDE76BC3B4B5F83FFF478C8B2DEBC","AT","BA","2924801","D0DDDE76BC3B4B5F83FFF478C8B2DEBC","BA2924801D0DDDE76BC3B4B5F83FFF478C8B2DEBC"
"5","BA-2924801-52ABAB6FFF3741A6B7EFA970905C1948","AT","BA","2924801","52ABAB6FFF3741A6B7EFA970905C1948","BA292480152ABAB6FFF3741A6B7EFA970905C1948"
"6","BA-2924801-40500C7E36B14201882AFDAA04157A11","AT","BA","2924801","40500C7E36B14201882AFDAA04157A11","BA292480140500C7E36B14201882AFDAA04157A11"
"7","BA-2924801-B9D15F1F8FC448A4841420CDB8D1C207","AT","BA","2924801","B9D15F1F8FC448A4841420CDB8D1C207","BA2924801B9D15F1F8FC448A4841420CDB8D1C207"
"8","BA-2924801-5F6E941AE263412FB29A04CE965FD556","AT","BA","2924801","5F6E941AE263412FB29A04CE965FD556","BA29248015F6E941AE263412FB29A04CE965FD556"
"9","BA-2924801-B566D0D6DFD844E79236FE1537B7EEDA","AT","BA","2924801","B566D0D6DFD844E79236FE1537B7EEDA","BA2924801B566D0D6DFD844E79236FE1537B7EEDA"
"10","BA-2924801-815D55F5419142E5892D98F559D92B9B","AT","BA","2924801","815D55F5419142E5892D98F559D92B9B","BA2924801815D55F5419142E5892D98F559D92B9B"
"11","BA-2924801-5D8437F66D3741BEB91C4CB2C6C458BF","AT","BA","2924801","5D8437F66D3741BEB91C4CB2C6C458BF","BA29248015D8437F66D3741BEB91C4CB2C6C458BF"
"12","BA-2924801-E2862006C0424B8889F8A169E24E6D3E","AT","BA","2924801","E2862006C0424B8889F8A169E24E6D3E","BA2924801E2862006C0424B8889F8A169E24E6D3E"
"13","BA-2924801-A0850461DB604675BED6763DC7B65236","AT","BA","2924801","A0850461DB604675BED6763DC7B65236","BA2924801A0850461DB604675BED6763DC7B65236"
"14","BA-2924801-99B37FDE8DDE4D9AA0C75B89D97E20C7","AT","BA","2924801","99B37FDE8DDE4D9AA0C75B89D97E20C7","BA292480199B37FDE8DDE4D9AA0C75B89D97E20C7"
"15","BA-2924801-5EF488A13D5949D0A71B3AC145738936","AT","BA","2924801","5EF488A13D5949D0A71B3AC145738936","BA29248015EF488A13D5949D0A71B3AC145738936"
"16","BA-2924801-013BEDAA6D814D6A966DA62F7C9D6A42","AT","BA","2924801","013BEDAA6D814D6A966DA62F7C9D6A42","BA2924801013BEDAA6D814D6A966DA62F7C9D6A42"
"17","BA-2924801-4FFE56E8F82F4BAAB59DCBC7BF5B17C5","AT","BA","2924801","4FFE56E8F82F4BAAB59DCBC7BF5B17C5","BA29248014FFE56E8F82F4BAAB59DCBC7BF5B17C5"
"18","BA-2924801-A594522082D843649ECF53EDF24A90E7","AT","BA","2924801","A594522082D843649ECF53EDF24A90E7","BA2924801A594522082D843649ECF53EDF24A90E7"
"19","BA-2924801-1D2709EDED1C4BE1AAF9BFA6E7B81013","AT","BA","2924801","1D2709EDED1C4BE1AAF9BFA6E7B81013","BA29248011D2709EDED1C4BE1AAF9BFA6E7B81013"
"20","BA-2924801-C0497FAEFFC54ADEB97C39B7069451EB","AT","BA","2924801","C0497FAEFFC54ADEB97C39B7069451EB","BA2924801C0497FAEFFC54ADEB97C39B7069451EB"
