"","fcar","situacao","uf","munic","code","NUMREGCAR"
"1","SE-2802007-A674421F949743498317EFA64FB20082","AT","SE","2802007","A674421F949743498317EFA64FB20082","SE2802007A674421F949743498317EFA64FB20082"
"2","SE-2802007-6A093732923640EFA811C6DF76F19B77","AT","SE","2802007","6A093732923640EFA811C6DF76F19B77","SE28020076A093732923640EFA811C6DF76F19B77"
"3","SE-2802007-CFF62FAF833642D6827602F4990B97A9","AT","SE","2802007","CFF62FAF833642D6827602F4990B97A9","SE2802007CFF62FAF833642D6827602F4990B97A9"
"4","SE-2802007-737B514FFF5A47F085A63C792EBC1AB8","AT","SE","2802007","737B514FFF5A47F085A63C792EBC1AB8","SE2802007737B514FFF5A47F085A63C792EBC1AB8"
"5","SE-2802007-09DFED0523AD4C7AA32F709F0F7CF180","AT","SE","2802007","09DFED0523AD4C7AA32F709F0F7CF180","SE280200709DFED0523AD4C7AA32F709F0F7CF180"
"6","SE-2802007-513DF9320D7D4E06B3FA9431D49661BE","AT","SE","2802007","513DF9320D7D4E06B3FA9431D49661BE","SE2802007513DF9320D7D4E06B3FA9431D49661BE"
"7","SE-2802007-A6C2B6E09C2947998FD355B87029560F","AT","SE","2802007","A6C2B6E09C2947998FD355B87029560F","SE2802007A6C2B6E09C2947998FD355B87029560F"
"8","SE-2802007-86D8F33BAAF247C5858DB7DEA4AA51CB","AT","SE","2802007","86D8F33BAAF247C5858DB7DEA4AA51CB","SE280200786D8F33BAAF247C5858DB7DEA4AA51CB"
"9","SE-2802007-FAB6A86240634949826F99FA4B5766C0","AT","SE","2802007","FAB6A86240634949826F99FA4B5766C0","SE2802007FAB6A86240634949826F99FA4B5766C0"
"10","SE-2802007-F9099905A47B44C5AE823FD1F58F458D","AT","SE","2802007","F9099905A47B44C5AE823FD1F58F458D","SE2802007F9099905A47B44C5AE823FD1F58F458D"
"11","SE-2802007-C007433C8C4E46BF813638973CB25E48","AT","SE","2802007","C007433C8C4E46BF813638973CB25E48","SE2802007C007433C8C4E46BF813638973CB25E48"
"12","SE-2802007-568CF408D85440C281C187455704CADD","AT","SE","2802007","568CF408D85440C281C187455704CADD","SE2802007568CF408D85440C281C187455704CADD"
"13","SE-2802007-68E073A0286E48129CD5C17381B9626A","AT","SE","2802007","68E073A0286E48129CD5C17381B9626A","SE280200768E073A0286E48129CD5C17381B9626A"
"14","SE-2802007-68672174593741339099A6D43F90FA99","AT","SE","2802007","68672174593741339099A6D43F90FA99","SE280200768672174593741339099A6D43F90FA99"
"15","SE-2802007-B063A74A8F9F4D81AE1216BD3D153714","AT","SE","2802007","B063A74A8F9F4D81AE1216BD3D153714","SE2802007B063A74A8F9F4D81AE1216BD3D153714"
"16","SE-2802007-3580F698FB3D4DFC85DA05F6936A27A2","AT","SE","2802007","3580F698FB3D4DFC85DA05F6936A27A2","SE28020073580F698FB3D4DFC85DA05F6936A27A2"
"17","SE-2802007-99FE0865A2DD4782A7D241103214744E","AT","SE","2802007","99FE0865A2DD4782A7D241103214744E","SE280200799FE0865A2DD4782A7D241103214744E"
"18","SE-2802007-FFC0F66B5BF1423FB64C8E8DAE68282A","AT","SE","2802007","FFC0F66B5BF1423FB64C8E8DAE68282A","SE2802007FFC0F66B5BF1423FB64C8E8DAE68282A"
"19","SE-2802007-0262B5D915FB496489F13C23D4265627","AT","SE","2802007","0262B5D915FB496489F13C23D4265627","SE28020070262B5D915FB496489F13C23D4265627"
"20","SE-2802007-F008478DD4D44C2A89D47A4A50EF6D0E","AT","SE","2802007","F008478DD4D44C2A89D47A4A50EF6D0E","SE2802007F008478DD4D44C2A89D47A4A50EF6D0E"
"21","SE-2802007-6842985E9DE7497FB3FD7945A22A232B","AT","SE","2802007","6842985E9DE7497FB3FD7945A22A232B","SE28020076842985E9DE7497FB3FD7945A22A232B"
"22","SE-2802007-30B5341EB8D64950A9D0E60F88EB2D66","AT","SE","2802007","30B5341EB8D64950A9D0E60F88EB2D66","SE280200730B5341EB8D64950A9D0E60F88EB2D66"
"23","SE-2802007-8CC0DB480D5242038117230F347721A6","AT","SE","2802007","8CC0DB480D5242038117230F347721A6","SE28020078CC0DB480D5242038117230F347721A6"
"24","SE-2802007-C65F5330B098436991AE0615968BA91F","AT","SE","2802007","C65F5330B098436991AE0615968BA91F","SE2802007C65F5330B098436991AE0615968BA91F"
"25","SE-2802007-80B57BE1C5204F15A0084E566DE892BD","AT","SE","2802007","80B57BE1C5204F15A0084E566DE892BD","SE280200780B57BE1C5204F15A0084E566DE892BD"
"26","SE-2802007-FF2F7A3FBF334D0989B0411120186999","AT","SE","2802007","FF2F7A3FBF334D0989B0411120186999","SE2802007FF2F7A3FBF334D0989B0411120186999"
"27","SE-2802007-04FDDA4D32E545C4BDFD6D198EF1D3BE","AT","SE","2802007","04FDDA4D32E545C4BDFD6D198EF1D3BE","SE280200704FDDA4D32E545C4BDFD6D198EF1D3BE"
"28","SE-2802007-43C0750DAC024465A1CF0D4A092501C5","AT","SE","2802007","43C0750DAC024465A1CF0D4A092501C5","SE280200743C0750DAC024465A1CF0D4A092501C5"
"29","SE-2802007-7DF100B9B4124297ADE751CBAE79663E","AT","SE","2802007","7DF100B9B4124297ADE751CBAE79663E","SE28020077DF100B9B4124297ADE751CBAE79663E"
"30","SE-2802007-194C0B632B984221A2C2EFE4AE0B749B","AT","SE","2802007","194C0B632B984221A2C2EFE4AE0B749B","SE2802007194C0B632B984221A2C2EFE4AE0B749B"
"31","SE-2802007-798B71055CF24BDB97D167581A25035D","AT","SE","2802007","798B71055CF24BDB97D167581A25035D","SE2802007798B71055CF24BDB97D167581A25035D"
