"","fcar","situacao","uf","munic","code","NUMREGCAR"
"1","ES-3203106-26EEB779FEFF47918007E9DBFD24C66B","AT","ES","3203106","26EEB779FEFF47918007E9DBFD24C66B","ES320310626EEB779FEFF47918007E9DBFD24C66B"
"2","ES-3203106-45AF3B7E7B194106B43A2D1725BFB582","AT","ES","3203106","45AF3B7E7B194106B43A2D1725BFB582","ES320310645AF3B7E7B194106B43A2D1725BFB582"
"3","ES-3203106-2C16878672704A10B2664FD9ECD4086D","AT","ES","3203106","2C16878672704A10B2664FD9ECD4086D","ES32031062C16878672704A10B2664FD9ECD4086D"
"4","ES-3203106-EB909AEEEA244F7C9A5F96B163BD4F9F","AT","ES","3203106","EB909AEEEA244F7C9A5F96B163BD4F9F","ES3203106EB909AEEEA244F7C9A5F96B163BD4F9F"
"5","ES-3203106-4E6BBEF6CD454D4C9F920996A1333EEB","AT","ES","3203106","4E6BBEF6CD454D4C9F920996A1333EEB","ES32031064E6BBEF6CD454D4C9F920996A1333EEB"
"6","ES-3203106-072750B975DE41C898D27B9F302F7584","AT","ES","3203106","072750B975DE41C898D27B9F302F7584","ES3203106072750B975DE41C898D27B9F302F7584"
"7","ES-3203106-1C7B60E97A1A42B7BC4CC41582D698BC","CA","ES","3203106","1C7B60E97A1A42B7BC4CC41582D698BC","ES32031061C7B60E97A1A42B7BC4CC41582D698BC"
"8","ES-3203106-4CEF107E5EC548DE9FCFDC3962B696B7","AT","ES","3203106","4CEF107E5EC548DE9FCFDC3962B696B7","ES32031064CEF107E5EC548DE9FCFDC3962B696B7"
"9","ES-3203106-F209D49FAF3348B7A6E0749C5B8BE674","AT","ES","3203106","F209D49FAF3348B7A6E0749C5B8BE674","ES3203106F209D49FAF3348B7A6E0749C5B8BE674"
"10","ES-3203106-CC17442EC556489BB942C870876F95A4","AT","ES","3203106","CC17442EC556489BB942C870876F95A4","ES3203106CC17442EC556489BB942C870876F95A4"
"11","ES-3203106-CBB5DEEE32FB42EF922AEB8B80C1C9DC","AT","ES","3203106","CBB5DEEE32FB42EF922AEB8B80C1C9DC","ES3203106CBB5DEEE32FB42EF922AEB8B80C1C9DC"
"12","ES-3203106-20116CD461AE44A69B799094B8D66476","AT","ES","3203106","20116CD461AE44A69B799094B8D66476","ES320310620116CD461AE44A69B799094B8D66476"
"13","ES-3203106-D0C8EA25A1434A9A8AD5CFA72B88DA12","AT","ES","3203106","D0C8EA25A1434A9A8AD5CFA72B88DA12","ES3203106D0C8EA25A1434A9A8AD5CFA72B88DA12"
"14","ES-3203106-3B265D97FBBA4C2EAEFA3326BC10A477","AT","ES","3203106","3B265D97FBBA4C2EAEFA3326BC10A477","ES32031063B265D97FBBA4C2EAEFA3326BC10A477"
"15","ES-3203106-EE0246DF1F714481BCAECE2DA45FF03E","AT","ES","3203106","EE0246DF1F714481BCAECE2DA45FF03E","ES3203106EE0246DF1F714481BCAECE2DA45FF03E"
"16","ES-3203106-1540B987C073417BA98BA7C589FF6887","AT","ES","3203106","1540B987C073417BA98BA7C589FF6887","ES32031061540B987C073417BA98BA7C589FF6887"
"17","ES-3203106-12F8ABE24AA8416382E2D0CCF60C3EBD","AT","ES","3203106","12F8ABE24AA8416382E2D0CCF60C3EBD","ES320310612F8ABE24AA8416382E2D0CCF60C3EBD"
"18","ES-3203106-C2ACCC52A3E8463CB69440AA11D33C99","AT","ES","3203106","C2ACCC52A3E8463CB69440AA11D33C99","ES3203106C2ACCC52A3E8463CB69440AA11D33C99"
"19","ES-3203106-289CB60BA25E4DD4801EC97AFC47196A","AT","ES","3203106","289CB60BA25E4DD4801EC97AFC47196A","ES3203106289CB60BA25E4DD4801EC97AFC47196A"
"20","ES-3203106-B5342F192D854A3083386F55AFED5374","AT","ES","3203106","B5342F192D854A3083386F55AFED5374","ES3203106B5342F192D854A3083386F55AFED5374"
"21","ES-3203106-AD7F3B0BE2FF467EB37BBBB1DCA6EFDB","AT","ES","3203106","AD7F3B0BE2FF467EB37BBBB1DCA6EFDB","ES3203106AD7F3B0BE2FF467EB37BBBB1DCA6EFDB"
"22","ES-3203106-CAB50F98BC004D7F953C4393E77335C1","AT","ES","3203106","CAB50F98BC004D7F953C4393E77335C1","ES3203106CAB50F98BC004D7F953C4393E77335C1"
"23","ES-3203106-0D693EDC2A9349A0A7C32F030E0CC0D4","AT","ES","3203106","0D693EDC2A9349A0A7C32F030E0CC0D4","ES32031060D693EDC2A9349A0A7C32F030E0CC0D4"
"24","ES-3203106-A081CFCB98A44E98BD4F696BA5D29074","AT","ES","3203106","A081CFCB98A44E98BD4F696BA5D29074","ES3203106A081CFCB98A44E98BD4F696BA5D29074"
"25","ES-3203106-15EFA8861F594C838616B435673F339A","AT","ES","3203106","15EFA8861F594C838616B435673F339A","ES320310615EFA8861F594C838616B435673F339A"
"26","ES-3203106-6386715FA40E4732876754605414E71D","AT","ES","3203106","6386715FA40E4732876754605414E71D","ES32031066386715FA40E4732876754605414E71D"
"27","ES-3203106-F940D8BC546E46CD91A9BC7E325B31B6","AT","ES","3203106","F940D8BC546E46CD91A9BC7E325B31B6","ES3203106F940D8BC546E46CD91A9BC7E325B31B6"
"28","ES-3203106-D4E18B1090CD4612934975C6B8ED9142","AT","ES","3203106","D4E18B1090CD4612934975C6B8ED9142","ES3203106D4E18B1090CD4612934975C6B8ED9142"
"29","ES-3203106-25489ACAEE3A4F3BBAA47A611D6F0908","AT","ES","3203106","25489ACAEE3A4F3BBAA47A611D6F0908","ES320310625489ACAEE3A4F3BBAA47A611D6F0908"
"30","ES-3203106-7A8E972B38754DD3AE10230286EC3950","AT","ES","3203106","7A8E972B38754DD3AE10230286EC3950","ES32031067A8E972B38754DD3AE10230286EC3950"
"31","ES-3203106-49BC0AF3D8C248F9A651C083EDCFC4B5","AT","ES","3203106","49BC0AF3D8C248F9A651C083EDCFC4B5","ES320310649BC0AF3D8C248F9A651C083EDCFC4B5"
"32","ES-3203106-03B1B8F287A64B439E1AD6FEAAF135BC","AT","ES","3203106","03B1B8F287A64B439E1AD6FEAAF135BC","ES320310603B1B8F287A64B439E1AD6FEAAF135BC"
"33","ES-3203106-36972368283440D69531130F818EDDA5","AT","ES","3203106","36972368283440D69531130F818EDDA5","ES320310636972368283440D69531130F818EDDA5"
"34","ES-3203106-C6A458D36A2F41278696F588282268ED","AT","ES","3203106","C6A458D36A2F41278696F588282268ED","ES3203106C6A458D36A2F41278696F588282268ED"
"35","ES-3203106-126D9E8702844AD3BF743F143DE1B7B9","AT","ES","3203106","126D9E8702844AD3BF743F143DE1B7B9","ES3203106126D9E8702844AD3BF743F143DE1B7B9"
