"","fcar","situacao","uf","munic","code","NUMREGCAR"
"1","MG-3168606-439E302F6BFC4134864A3B4353ECCBE2","AT","MG","3168606","439E302F6BFC4134864A3B4353ECCBE2","MG3168606439E302F6BFC4134864A3B4353ECCBE2"
"2","MG-3168606-1BB367A5F5A54341B52368D434A71461","AT","MG","3168606","1BB367A5F5A54341B52368D434A71461","MG31686061BB367A5F5A54341B52368D434A71461"
"3","MG-3168606-B17F6D44800F406E85ACFF137779977E","AT","MG","3168606","B17F6D44800F406E85ACFF137779977E","MG3168606B17F6D44800F406E85ACFF137779977E"
"4","MG-3168606-BE2B61EF065044E9BAA32FF322A4AA85","AT","MG","3168606","BE2B61EF065044E9BAA32FF322A4AA85","MG3168606BE2B61EF065044E9BAA32FF322A4AA85"
"5","MG-3168606-64B72616A63149A987E2D987ED90F2E7","AT","MG","3168606","64B72616A63149A987E2D987ED90F2E7","MG316860664B72616A63149A987E2D987ED90F2E7"
"6","MG-3168606-19E247BBA4DA4DF091300A6218C91089","AT","MG","3168606","19E247BBA4DA4DF091300A6218C91089","MG316860619E247BBA4DA4DF091300A6218C91089"
"7","MG-3168606-266E8607F79B43C7971F6B5FD47F7DFC","AT","MG","3168606","266E8607F79B43C7971F6B5FD47F7DFC","MG3168606266E8607F79B43C7971F6B5FD47F7DFC"
"8","MG-3168606-0B50F40262FF48E3BCAB5B4279F227F3","AT","MG","3168606","0B50F40262FF48E3BCAB5B4279F227F3","MG31686060B50F40262FF48E3BCAB5B4279F227F3"
"9","MG-3168606-0C551B9A5A2841539A53203754B4024F","AT","MG","3168606","0C551B9A5A2841539A53203754B4024F","MG31686060C551B9A5A2841539A53203754B4024F"
"10","MG-3168606-680A9EEDA9484890A60E2DF5F90AF71E","AT","MG","3168606","680A9EEDA9484890A60E2DF5F90AF71E","MG3168606680A9EEDA9484890A60E2DF5F90AF71E"
"11","MG-3168606-487E4A2A78B646BCAE6292BE22899528","AT","MG","3168606","487E4A2A78B646BCAE6292BE22899528","MG3168606487E4A2A78B646BCAE6292BE22899528"
"12","MG-3168606-78797C0A39834971AEDE08EB943DFA9F","AT","MG","3168606","78797C0A39834971AEDE08EB943DFA9F","MG316860678797C0A39834971AEDE08EB943DFA9F"
"13","MG-3168606-6EDD360617DC44DDBD02F564F6CDD1AF","AT","MG","3168606","6EDD360617DC44DDBD02F564F6CDD1AF","MG31686066EDD360617DC44DDBD02F564F6CDD1AF"
"14","MG-3168606-8D535713766D496DBE0E73DE91D311FD","AT","MG","3168606","8D535713766D496DBE0E73DE91D311FD","MG31686068D535713766D496DBE0E73DE91D311FD"
"15","MG-3168606-8F2CC5E45EEF4DE4A8815BB60C2D97CA","AT","MG","3168606","8F2CC5E45EEF4DE4A8815BB60C2D97CA","MG31686068F2CC5E45EEF4DE4A8815BB60C2D97CA"
"16","MG-3168606-C985E0C5F11E48B0AD16119B07C50489","AT","MG","3168606","C985E0C5F11E48B0AD16119B07C50489","MG3168606C985E0C5F11E48B0AD16119B07C50489"
"17","MG-3168606-2FA57B5B5CFD44EEB44AF3F5B452E4A0","AT","MG","3168606","2FA57B5B5CFD44EEB44AF3F5B452E4A0","MG31686062FA57B5B5CFD44EEB44AF3F5B452E4A0"
"18","MG-3168606-AD1DF8E4DDA742708A364C47FCD0AE5E","AT","MG","3168606","AD1DF8E4DDA742708A364C47FCD0AE5E","MG3168606AD1DF8E4DDA742708A364C47FCD0AE5E"
"19","MG-3168606-16485F17E616436F926472C8B494288B","AT","MG","3168606","16485F17E616436F926472C8B494288B","MG316860616485F17E616436F926472C8B494288B"
"20","MG-3168606-83352851E3C146D3B3C47553561DEA30","AT","MG","3168606","83352851E3C146D3B3C47553561DEA30","MG316860683352851E3C146D3B3C47553561DEA30"
"21","MG-3168606-96204A0FAC424BE98AB1B924C6D1C584","AT","MG","3168606","96204A0FAC424BE98AB1B924C6D1C584","MG316860696204A0FAC424BE98AB1B924C6D1C584"
"22","MG-3168606-DFA4DF87029F417D9448697FE01D1423","AT","MG","3168606","DFA4DF87029F417D9448697FE01D1423","MG3168606DFA4DF87029F417D9448697FE01D1423"
"23","MG-3168606-49F6B172F9184F02A6724482448827CF","AT","MG","3168606","49F6B172F9184F02A6724482448827CF","MG316860649F6B172F9184F02A6724482448827CF"
"24","MG-3168606-51CB15BE06424133866790C87330D000","AT","MG","3168606","51CB15BE06424133866790C87330D000","MG316860651CB15BE06424133866790C87330D000"
"25","MG-3168606-B552C6358A2A4179A2FA7D9279E9D2C7","AT","MG","3168606","B552C6358A2A4179A2FA7D9279E9D2C7","MG3168606B552C6358A2A4179A2FA7D9279E9D2C7"
"26","MG-3168606-8DD5D47609EF4556AA9D8CB10C87C15E","AT","MG","3168606","8DD5D47609EF4556AA9D8CB10C87C15E","MG31686068DD5D47609EF4556AA9D8CB10C87C15E"
"27","MG-3168606-C35629B1727D4DC2B3359E689AB06176","AT","MG","3168606","C35629B1727D4DC2B3359E689AB06176","MG3168606C35629B1727D4DC2B3359E689AB06176"
"28","MG-3168606-22AC3700667442BEABCE0678EBB6764C","AT","MG","3168606","22AC3700667442BEABCE0678EBB6764C","MG316860622AC3700667442BEABCE0678EBB6764C"
"29","MG-3168606-64B074AA1F0F493580BF7B0773DCD8AC","AT","MG","3168606","64B074AA1F0F493580BF7B0773DCD8AC","MG316860664B074AA1F0F493580BF7B0773DCD8AC"
"30","MG-3168606-1A8B415F762D4D84A4AB66950EB535FE","AT","MG","3168606","1A8B415F762D4D84A4AB66950EB535FE","MG31686061A8B415F762D4D84A4AB66950EB535FE"
"31","MG-3168606-51EC5CD84F3A4F21B7DD5D72270167AF","AT","MG","3168606","51EC5CD84F3A4F21B7DD5D72270167AF","MG316860651EC5CD84F3A4F21B7DD5D72270167AF"
"32","MG-3168606-9278F6ABA9064342A6B172C0623197BB","AT","MG","3168606","9278F6ABA9064342A6B172C0623197BB","MG31686069278F6ABA9064342A6B172C0623197BB"
"33","MG-3168606-8E454B5A4C2444BD8BD64F0B6435CE5A","AT","MG","3168606","8E454B5A4C2444BD8BD64F0B6435CE5A","MG31686068E454B5A4C2444BD8BD64F0B6435CE5A"
"34","MG-3168606-E025FBBA2E864EEB943F64E12531628E","AT","MG","3168606","E025FBBA2E864EEB943F64E12531628E","MG3168606E025FBBA2E864EEB943F64E12531628E"
"35","MG-3168606-C5006B04B27B4DA2A62A48436A920338","AT","MG","3168606","C5006B04B27B4DA2A62A48436A920338","MG3168606C5006B04B27B4DA2A62A48436A920338"
"36","MG-3168606-D5439B7DB6C142C992EDB7C9E0C50968","AT","MG","3168606","D5439B7DB6C142C992EDB7C9E0C50968","MG3168606D5439B7DB6C142C992EDB7C9E0C50968"
"37","MG-3168606-69604714163D43238CEE19ABB549856C","AT","MG","3168606","69604714163D43238CEE19ABB549856C","MG316860669604714163D43238CEE19ABB549856C"
"38","MG-3168606-EDE53C57084C432D83DBC8E0E78A7BE3","AT","MG","3168606","EDE53C57084C432D83DBC8E0E78A7BE3","MG3168606EDE53C57084C432D83DBC8E0E78A7BE3"
"39","MG-3168606-A7049BDF56A04E7D830489DB55EECD82","AT","MG","3168606","A7049BDF56A04E7D830489DB55EECD82","MG3168606A7049BDF56A04E7D830489DB55EECD82"
