"","fcar","situacao","uf","munic","code","NUMREGCAR"
"1","BA-2912806-66F5716DA574486A91E95F134C4D0DF8","AT","BA","2912806","66F5716DA574486A91E95F134C4D0DF8","BA291280666F5716DA574486A91E95F134C4D0DF8"
"2","BA-2912806-02F940B4B87F4B579FA1035821C646C6","AT","BA","2912806","02F940B4B87F4B579FA1035821C646C6","BA291280602F940B4B87F4B579FA1035821C646C6"
"3","BA-2912806-966B871FBAFD4A5589367898F1B998A5","AT","BA","2912806","966B871FBAFD4A5589367898F1B998A5","BA2912806966B871FBAFD4A5589367898F1B998A5"
"4","BA-2912806-F567354D7E6F4FCA8D307BEED60E07B7","AT","BA","2912806","F567354D7E6F4FCA8D307BEED60E07B7","BA2912806F567354D7E6F4FCA8D307BEED60E07B7"
"5","BA-2912806-7E3FCC489A244803ACAE3E9A874FB2AE","AT","BA","2912806","7E3FCC489A244803ACAE3E9A874FB2AE","BA29128067E3FCC489A244803ACAE3E9A874FB2AE"
"6","BA-2912806-67B9C51E4BF24455AC8009338AB7C60F","AT","BA","2912806","67B9C51E4BF24455AC8009338AB7C60F","BA291280667B9C51E4BF24455AC8009338AB7C60F"
"7","BA-2912806-0E8CC363B6984B01AE50F2F5A600784A","AT","BA","2912806","0E8CC363B6984B01AE50F2F5A600784A","BA29128060E8CC363B6984B01AE50F2F5A600784A"
"8","BA-2912806-CAEAD86E44BF4DC0AC347DBD2E081BDA","AT","BA","2912806","CAEAD86E44BF4DC0AC347DBD2E081BDA","BA2912806CAEAD86E44BF4DC0AC347DBD2E081BDA"
"9","BA-2912806-12D4C8348468478DB9DE188362315517","AT","BA","2912806","12D4C8348468478DB9DE188362315517","BA291280612D4C8348468478DB9DE188362315517"
"10","BA-2912806-00DEA391E3B7487D9AA58CA3F958DAA5","AT","BA","2912806","00DEA391E3B7487D9AA58CA3F958DAA5","BA291280600DEA391E3B7487D9AA58CA3F958DAA5"
"11","BA-2912806-997B709325934B7091B8AAF131BBCA44","AT","BA","2912806","997B709325934B7091B8AAF131BBCA44","BA2912806997B709325934B7091B8AAF131BBCA44"
"12","BA-2912806-B5D672C6431941138F58709D20F5D161","AT","BA","2912806","B5D672C6431941138F58709D20F5D161","BA2912806B5D672C6431941138F58709D20F5D161"
"13","BA-2912806-2F5CD266DD8D4ACA9C60631770BFECB6","AT","BA","2912806","2F5CD266DD8D4ACA9C60631770BFECB6","BA29128062F5CD266DD8D4ACA9C60631770BFECB6"
"14","BA-2912806-CE9E11E3AD034163AEC1C60D233D2954","AT","BA","2912806","CE9E11E3AD034163AEC1C60D233D2954","BA2912806CE9E11E3AD034163AEC1C60D233D2954"
"15","BA-2912806-74A9962ACB94462181FA5AFBF0531383","AT","BA","2912806","74A9962ACB94462181FA5AFBF0531383","BA291280674A9962ACB94462181FA5AFBF0531383"
"16","BA-2912806-DB448D1DFE374967A50153314457857A","AT","BA","2912806","DB448D1DFE374967A50153314457857A","BA2912806DB448D1DFE374967A50153314457857A"
"17","BA-2912806-AE3A63D6B3FC491BB447E1F5FA7EFCFD","AT","BA","2912806","AE3A63D6B3FC491BB447E1F5FA7EFCFD","BA2912806AE3A63D6B3FC491BB447E1F5FA7EFCFD"
