"","fcar","situacao","uf","munic","code","NUMREGCAR"
"1","GO-5200100-320C4390D56846F5B96216FC89C06294","PE","GO","5200100","320C4390D56846F5B96216FC89C06294","GO5200100320C4390D56846F5B96216FC89C06294"
"2","GO-5200100-8DCA2AE8A1644A41AA8637F5585F5E08","PE","GO","5200100","8DCA2AE8A1644A41AA8637F5585F5E08","GO52001008DCA2AE8A1644A41AA8637F5585F5E08"
"3","GO-5200100-55CC4398B9314C04859A26E862B1B805","AT","GO","5200100","55CC4398B9314C04859A26E862B1B805","GO520010055CC4398B9314C04859A26E862B1B805"
"4","GO-5200100-4BF4503C50BB473BAEC9145558980521","AT","GO","5200100","4BF4503C50BB473BAEC9145558980521","GO52001004BF4503C50BB473BAEC9145558980521"
"5","GO-5200100-AB019CD9B74444AB8EB69DA778207483","PE","GO","5200100","AB019CD9B74444AB8EB69DA778207483","GO5200100AB019CD9B74444AB8EB69DA778207483"
"6","GO-5200100-7DF1F9CE77DB4239A1413D5BCB4D7068","PE","GO","5200100","7DF1F9CE77DB4239A1413D5BCB4D7068","GO52001007DF1F9CE77DB4239A1413D5BCB4D7068"
"7","GO-5200100-D051BBFEDA61496D8D0831F27E5B25CB","PE","GO","5200100","D051BBFEDA61496D8D0831F27E5B25CB","GO5200100D051BBFEDA61496D8D0831F27E5B25CB"
"8","GO-5200100-1ECF56C5719C4C9F9077FB7F3D988C0D","PE","GO","5200100","1ECF56C5719C4C9F9077FB7F3D988C0D","GO52001001ECF56C5719C4C9F9077FB7F3D988C0D"
"9","GO-5200100-6F0A7A79BB8643D3B30091534120FBE7","PE","GO","5200100","6F0A7A79BB8643D3B30091534120FBE7","GO52001006F0A7A79BB8643D3B30091534120FBE7"
"10","GO-5200100-E0AF933D965045ECA887FA531C54A044","PE","GO","5200100","E0AF933D965045ECA887FA531C54A044","GO5200100E0AF933D965045ECA887FA531C54A044"
"11","GO-5200100-807EA65E905D4BF48E7FA194EFBAFB36","PE","GO","5200100","807EA65E905D4BF48E7FA194EFBAFB36","GO5200100807EA65E905D4BF48E7FA194EFBAFB36"
"12","GO-5200100-721748F5B29B453E96BD6CE82B82EE39","PE","GO","5200100","721748F5B29B453E96BD6CE82B82EE39","GO5200100721748F5B29B453E96BD6CE82B82EE39"
"13","GO-5200100-F314C0020C9E4698BA9B0BEB82BFF8C1","PE","GO","5200100","F314C0020C9E4698BA9B0BEB82BFF8C1","GO5200100F314C0020C9E4698BA9B0BEB82BFF8C1"
"14","GO-5200100-74F62194EB4144199EE525876D7945C3","PE","GO","5200100","74F62194EB4144199EE525876D7945C3","GO520010074F62194EB4144199EE525876D7945C3"
"15","GO-5200100-D6BF325CBFD448E8850C8DBD0D97E1BC","PE","GO","5200100","D6BF325CBFD448E8850C8DBD0D97E1BC","GO5200100D6BF325CBFD448E8850C8DBD0D97E1BC"
"16","GO-5200100-9AC5636317A943A98A4373DF145B3486","PE","GO","5200100","9AC5636317A943A98A4373DF145B3486","GO52001009AC5636317A943A98A4373DF145B3486"
"17","GO-5200100-005BDD844A7245A699BF2FEA9BE1780E","PE","GO","5200100","005BDD844A7245A699BF2FEA9BE1780E","GO5200100005BDD844A7245A699BF2FEA9BE1780E"
"18","GO-5200100-31F1E4EE7D54459EB0627F0928B357E6","PE","GO","5200100","31F1E4EE7D54459EB0627F0928B357E6","GO520010031F1E4EE7D54459EB0627F0928B357E6"
"19","GO-5200100-99ADC57BBAE64292AE87722AE1969666","PE","GO","5200100","99ADC57BBAE64292AE87722AE1969666","GO520010099ADC57BBAE64292AE87722AE1969666"
"20","GO-5200100-4D7C159817354ECE9EE3A6740B6B0DBE","PE","GO","5200100","4D7C159817354ECE9EE3A6740B6B0DBE","GO52001004D7C159817354ECE9EE3A6740B6B0DBE"
"21","GO-5200100-3FEF365E708648F0A3EAFD57C7CC87FE","PE","GO","5200100","3FEF365E708648F0A3EAFD57C7CC87FE","GO52001003FEF365E708648F0A3EAFD57C7CC87FE"
"22","GO-5200100-A37523B5B97A4F619591DA31E69B3CB3","PE","GO","5200100","A37523B5B97A4F619591DA31E69B3CB3","GO5200100A37523B5B97A4F619591DA31E69B3CB3"
"23","GO-5200100-14A74BE1DED440FAAFA829E57FC624EC","PE","GO","5200100","14A74BE1DED440FAAFA829E57FC624EC","GO520010014A74BE1DED440FAAFA829E57FC624EC"
"24","GO-5200100-8C403A1E902A4F89914EE7BA283E497B","AT","GO","5200100","8C403A1E902A4F89914EE7BA283E497B","GO52001008C403A1E902A4F89914EE7BA283E497B"
"25","GO-5200100-35978105A1F34DF8843EE099660C03EF","AT","GO","5200100","35978105A1F34DF8843EE099660C03EF","GO520010035978105A1F34DF8843EE099660C03EF"
"26","GO-5200100-227FC81C24AF4B8796A4992ECB3BCE53","AT","GO","5200100","227FC81C24AF4B8796A4992ECB3BCE53","GO5200100227FC81C24AF4B8796A4992ECB3BCE53"
"27","GO-5200100-175F4B976A734891836BB3B03D4F8EEC","AT","GO","5200100","175F4B976A734891836BB3B03D4F8EEC","GO5200100175F4B976A734891836BB3B03D4F8EEC"
"28","GO-5200100-A4FA3E432FFF40F5B3FF856CC3576D91","AT","GO","5200100","A4FA3E432FFF40F5B3FF856CC3576D91","GO5200100A4FA3E432FFF40F5B3FF856CC3576D91"
"29","GO-5200100-1166108018C841658F9A8398EEAE0619","AT","GO","5200100","1166108018C841658F9A8398EEAE0619","GO52001001166108018C841658F9A8398EEAE0619"
