"","fcar","situacao","uf","munic","code","NUMREGCAR"
"1","MA-2111631-488D158E5E8244CC8372DBC074DB70EA","AT","MA","2111631","488D158E5E8244CC8372DBC074DB70EA","MA2111631488D158E5E8244CC8372DBC074DB70EA"
"2","MA-2111631-F46DD7F2EA2147D098AE807B92F2AD7C","AT","MA","2111631","F46DD7F2EA2147D098AE807B92F2AD7C","MA2111631F46DD7F2EA2147D098AE807B92F2AD7C"
"3","MA-2111631-011F36DCAC8B4B1FB3C1489C498C68CB","AT","MA","2111631","011F36DCAC8B4B1FB3C1489C498C68CB","MA2111631011F36DCAC8B4B1FB3C1489C498C68CB"
"4","MA-2111631-C1698BED8B60443B9B8C6ABAFD1EBD67","AT","MA","2111631","C1698BED8B60443B9B8C6ABAFD1EBD67","MA2111631C1698BED8B60443B9B8C6ABAFD1EBD67"
"5","MA-2111631-7D117A04DEA448D0B5C6D15323E6B535","AT","MA","2111631","7D117A04DEA448D0B5C6D15323E6B535","MA21116317D117A04DEA448D0B5C6D15323E6B535"
"6","MA-2111631-E589F84EC745418B8C439F8D1E2C5514","AT","MA","2111631","E589F84EC745418B8C439F8D1E2C5514","MA2111631E589F84EC745418B8C439F8D1E2C5514"
"7","MA-2111631-F462AFBE52FB443E9399CA9E8B7B5041","AT","MA","2111631","F462AFBE52FB443E9399CA9E8B7B5041","MA2111631F462AFBE52FB443E9399CA9E8B7B5041"
"8","MA-2111631-68C90151F3B64A81956D2F242154CA84","AT","MA","2111631","68C90151F3B64A81956D2F242154CA84","MA211163168C90151F3B64A81956D2F242154CA84"
"9","MA-2111631-70879FAA87584E51BB9D5647F8812D42","AT","MA","2111631","70879FAA87584E51BB9D5647F8812D42","MA211163170879FAA87584E51BB9D5647F8812D42"
"10","MA-2111631-9F10E91C052447A4AEFA5DE51FF6CCC0","AT","MA","2111631","9F10E91C052447A4AEFA5DE51FF6CCC0","MA21116319F10E91C052447A4AEFA5DE51FF6CCC0"
"11","MA-2111631-5D737EABAF3D49208011B3DC19A5CB89","AT","MA","2111631","5D737EABAF3D49208011B3DC19A5CB89","MA21116315D737EABAF3D49208011B3DC19A5CB89"
"12","MA-2111631-75A39E9C9AFF4C388641653E2EF6AE5B","AT","MA","2111631","75A39E9C9AFF4C388641653E2EF6AE5B","MA211163175A39E9C9AFF4C388641653E2EF6AE5B"
"13","MA-2111631-1EFD09E9805140E09D9466844740E15A","AT","MA","2111631","1EFD09E9805140E09D9466844740E15A","MA21116311EFD09E9805140E09D9466844740E15A"
"14","MA-2111631-5A07DBCA38FE4E02A99ACC9A1EB6C833","AT","MA","2111631","5A07DBCA38FE4E02A99ACC9A1EB6C833","MA21116315A07DBCA38FE4E02A99ACC9A1EB6C833"
"15","MA-2111631-2460792C1AC042C182A9D9DF27E80F35","AT","MA","2111631","2460792C1AC042C182A9D9DF27E80F35","MA21116312460792C1AC042C182A9D9DF27E80F35"
"16","MA-2111631-F969FCB062D44D139C7369DA039E7695","AT","MA","2111631","F969FCB062D44D139C7369DA039E7695","MA2111631F969FCB062D44D139C7369DA039E7695"
"17","MA-2111631-A9AA57C117704D6395597F3F26EE797D","AT","MA","2111631","A9AA57C117704D6395597F3F26EE797D","MA2111631A9AA57C117704D6395597F3F26EE797D"
"18","MA-2111631-38175F8EEE8D41F7831A65E5DA3E305C","AT","MA","2111631","38175F8EEE8D41F7831A65E5DA3E305C","MA211163138175F8EEE8D41F7831A65E5DA3E305C"
"19","MA-2111631-D385034E9D3245E987CFC1F017443D3D","AT","MA","2111631","D385034E9D3245E987CFC1F017443D3D","MA2111631D385034E9D3245E987CFC1F017443D3D"
"20","MA-2111631-C07D7D35A8794073887D21C4650CDDE1","AT","MA","2111631","C07D7D35A8794073887D21C4650CDDE1","MA2111631C07D7D35A8794073887D21C4650CDDE1"
"21","MA-2111631-142D0427F35D48FBA5BFA163C1D01D2C","AT","MA","2111631","142D0427F35D48FBA5BFA163C1D01D2C","MA2111631142D0427F35D48FBA5BFA163C1D01D2C"
"22","MA-2111631-3751CF86314F498A907292F16D100B63","AT","MA","2111631","3751CF86314F498A907292F16D100B63","MA21116313751CF86314F498A907292F16D100B63"
"23","MA-2111631-3795BF67BA7A45AF9F5B120B6E723E2B","AT","MA","2111631","3795BF67BA7A45AF9F5B120B6E723E2B","MA21116313795BF67BA7A45AF9F5B120B6E723E2B"
"24","MA-2111631-996DCD3FB92342F4AC87B10A366714A5","AT","MA","2111631","996DCD3FB92342F4AC87B10A366714A5","MA2111631996DCD3FB92342F4AC87B10A366714A5"
"25","MA-2111631-89646D9F17834A75B2289F2A460292FE","AT","MA","2111631","89646D9F17834A75B2289F2A460292FE","MA211163189646D9F17834A75B2289F2A460292FE"
"26","MA-2111631-9794ECBAA3F141AFAA732F63A6F97D0F","AT","MA","2111631","9794ECBAA3F141AFAA732F63A6F97D0F","MA21116319794ECBAA3F141AFAA732F63A6F97D0F"
"27","MA-2111631-3A06C5B7A20847569E4F2CC4F92E07DD","AT","MA","2111631","3A06C5B7A20847569E4F2CC4F92E07DD","MA21116313A06C5B7A20847569E4F2CC4F92E07DD"
"28","MA-2111631-A237A538A0B74527A5624D1E62BD4627","AT","MA","2111631","A237A538A0B74527A5624D1E62BD4627","MA2111631A237A538A0B74527A5624D1E62BD4627"
