"","Ano","CAR","Status","SITUACAO","CONDICAO","Area_Fazenda_Total","Area_Fazenda_Florestada","APP_Total","APP_Florestada","RESERVA_LEGAL_Total","RESERVA_LEGAL_Florestada","VEGETACAO_NATIVA_Total","VEGETACAO_NATIVA_Florestada","SERVIDAO_ADMINISTRATIVA_Total","SERVIDAO_ADMINISTRATIVA_Florestada","USO_RESTRITO_Total","USO_RESTRITO_Florestada","AREA_CONSOLIDADA_Total","AREA_CONSOLIDADA_Florestada","A1","A2","A3","A4","A5","A6","A7","V11","V12","V21","V22","V23","V31","V32"
"1",2020,"SP-3529302-24F88AE129B0449F8B6DBFAEAC37CA21","Shapefile SiCAR Processado","AT","Revisado, aguardando análise da equipe",606.42,73.33,51.12,31.37,128.46,70.98,134.09,71.02,NA,NA,NA,NA,0.21,0.02,19.45,31.35,41.98,33.79,0.3,0.02,5.87,19.45,0.3,31.35,33.79,0.02,19.45,65.16
