"","Ano","CAR","Status","SITUACAO","CONDICAO","Area_Fazenda_Total","Area_Fazenda_Florestada","APP_Total","APP_Florestada","RESERVA_LEGAL_Total","RESERVA_LEGAL_Florestada","VEGETACAO_NATIVA_Total","VEGETACAO_NATIVA_Florestada","SERVIDAO_ADMINISTRATIVA_Total","SERVIDAO_ADMINISTRATIVA_Florestada","USO_RESTRITO_Total","USO_RESTRITO_Florestada","AREA_CONSOLIDADA_Total","AREA_CONSOLIDADA_Florestada","A1","A2","A3","A4","A5","A6","A7","V11","V12","V21","V22","V23","V31","V32","cent_log","cent_lat","A1","A2","A3","A4","A5","A6","A7","V11","V12","V21","V22","V23","V31","V32"
"1",2022,"SP-3538006-CC9079809F6F40D694C972622A475E42","Shapefile SiCAR Processado","AT","Aguardando análise",1889.99,72.56,77.08,17.4,81.36,22.09,24.5,16.53,NA,NA,NA,NA,3.6,0.11,4.55,11.68,0,0,55.13,5.72,4.85,4.55,55.13,11.68,0,5.72,4.55,17.4,-45.3907188422984,-22.8582436798618,9.1,23.36,0,0,110.26,11.43,9.7,13.66,165.38,35.05,0,17.15,9.1,34.8
