"","Ano","CAR","Status","SITUACAO","CONDICAO","Area_Fazenda_Total","Area_Fazenda_Florestada","APP_Total","APP_Florestada","RESERVA_LEGAL_Total","RESERVA_LEGAL_Florestada","VEGETACAO_NATIVA_Total","VEGETACAO_NATIVA_Florestada","SERVIDAO_ADMINISTRATIVA_Total","SERVIDAO_ADMINISTRATIVA_Florestada","USO_RESTRITO_Total","USO_RESTRITO_Florestada","AREA_CONSOLIDADA_Total","AREA_CONSOLIDADA_Florestada","A1","A2","A3","A4","A5","A6","A7","V11","V12","V21","V22","V23","V31","V32","cent_log","cent_lat"
"1",2022,"SP-3524303-283430E188F44531AE3554E353DACCD4","Shapefile SiCAR Processado","AT","Revisado, aguardando análise da equipe",368.38,53.97,10.31,8.23,57.57,51.3,57.3,51.23,NA,NA,NA,NA,0.36,0.03,1.46,7.69,3.79,5.4,0.63,0.54,38.13,1.46,0.63,7.69,5.4,0.54,1.46,13.63,-48.2629984083217,-21.1845299427515
