"";"Ano";"CAR";"Area_Fazenda_CAR";"Area_Fazenda_Florestada";"Area_Fazenda_Florestada_Perc";"Area_APP_CAR";"Area_APP_Florestada";"Area_APP_Deficit";"Area_APP_Deficit_Per";"Area_RL_CAR";"Area_RL_Florestada";"Area_RL_Deficit";"Area_RL_Deficit_Per";"Area_VN_CAR";"Area_VN_Florestada";"Area_VN_Deficit";"Area_VN_Deficit_Per";"Area_SA_CAR";"Area_SA_Florestada";"Area_SA_Deficit";"Area_SA_Deficit_Per";"Area_UR_CAR";"Area_UR_Florestada";"Area_UR_Deficit";"Area_UR_Deficit_Per";"Area_AC_CAR";"Area_AC_Florestada";"Area_AC_Deficit";"Area_AC_Deficit_Per"
"1";2020;"SP-3548906-13CBFC3115AD49A9B51FC014A701B019";485,837989989516;104,564005370917;21,5224020198942;8,68558626951651;7,94336560619851;-0,742220663318006;-8,54542963809997;101,811869699122;95,3873569038576;-6,42451279526436;-6,31018054599165;105,39921090659;98,4041758703536;-6,99503503623589;-6,63670531882375;0;0;0;NA;0;0;0;NA;0,545499100199742;0,441639982074246;-0,103859118125496;-19,0392831239257
