"","Ano","CAR","Status","SITUACAO","CONDICAO","Area_Fazenda_Total","Area_Fazenda_Florestada","APP_Total","APP_Florestada","RESERVA_LEGAL_Total","RESERVA_LEGAL_Florestada","VEGETACAO_NATIVA_Total","VEGETACAO_NATIVA_Florestada","SERVIDAO_ADMINISTRATIVA_Total","SERVIDAO_ADMINISTRATIVA_Florestada","USO_RESTRITO_Total","USO_RESTRITO_Florestada","AREA_CONSOLIDADA_Total","AREA_CONSOLIDADA_Florestada","A1","A2","A3","A4","A5","A6","A7","V11","V12","V21","V22","V23","V31","V32"
"1",2014,"SP-3535002-97BAAFDC07D442A1BE4E2DA6D836E9DE","Shapefile SiCAR Processado","AT","Revisado, aguardando aceite pelo proprietário",17.07,0.22,0.94,0.22,0.97,0.22,0.04,0.02,NA,NA,NA,NA,0.12,0,0.01,0.02,0,0,0.71,0.19,0,0.01,0.71,0.02,0,0.19,0.01,0.22
