"","Ano","CAR","Status","SITUACAO","CONDICAO","Area_Fazenda_Total","Area_Fazenda_Florestada","APP_Total","APP_Florestada","RESERVA_LEGAL_Total","RESERVA_LEGAL_Florestada","VEGETACAO_NATIVA_Total","VEGETACAO_NATIVA_Florestada","SERVIDAO_ADMINISTRATIVA_Total","SERVIDAO_ADMINISTRATIVA_Florestada","USO_RESTRITO_Total","USO_RESTRITO_Florestada","AREA_CONSOLIDADA_Total","AREA_CONSOLIDADA_Florestada","A1","A2","A3","A4","A5","A6","A7","V11","V12","V21","V22","V23","V31","V32","cent_log","cent_lat"
"1",2018,"SP-3543402-102DFCCBC4B74C42A9E04B70785259EA","Shapefile SiCAR Processado","AT","Revisado, aguardando aceite pelo proprietário",348.97,13.92,6.51,4.97,75.2,3.82,0.53,0.2,NA,NA,NA,NA,NA,NA,0,0,0,0,1.54,4.97,0.2,0,1.54,0,0,4.97,0,4.97,-47.7062055581115,-21.1737323242304
