"","Ano","CAR","Status","SITUACAO","CONDICAO","Area_Fazenda_Total","Area_Fazenda_Florestada","APP_Total","APP_Florestada","RESERVA_LEGAL_Total","RESERVA_LEGAL_Florestada","VEGETACAO_NATIVA_Total","VEGETACAO_NATIVA_Florestada","SERVIDAO_ADMINISTRATIVA_Total","SERVIDAO_ADMINISTRATIVA_Florestada","USO_RESTRITO_Total","USO_RESTRITO_Florestada","AREA_CONSOLIDADA_Total","AREA_CONSOLIDADA_Florestada","A1","A2","A3","A4","A5","A6","A7","V11","V12","V21","V22","V23","V31","V32","cent_log","cent_lat","A1","A2","A3","A4","A5","A6","A7","V11","V12","V21","V22","V23","V31","V32"
"1",2018,"SP-3538006-CC9079809F6F40D694C972622A475E42","Shapefile SiCAR Processado","AT","Aguardando análise",1889.99,63.15,77.08,14.74,81.36,18.58,24.5,15.81,NA,NA,NA,NA,3.6,0.25,4.55,11.69,0,0,57.79,3.05,4.12,4.55,57.79,11.69,0,3.05,4.55,14.74,-45.3907188422984,-22.8582436798618,9.09,23.37,0,0,115.58,6.11,8.24,13.64,173.37,35.06,0,9.16,9.09,29.48
