"","Ano","CAR","Status","SITUACAO","CONDICAO","Area_Fazenda_Total","Area_Fazenda_Florestada","APP_Total","APP_Florestada","RESERVA_LEGAL_Total","RESERVA_LEGAL_Florestada","VEGETACAO_NATIVA_Total","VEGETACAO_NATIVA_Florestada","SERVIDAO_ADMINISTRATIVA_Total","SERVIDAO_ADMINISTRATIVA_Florestada","USO_RESTRITO_Total","USO_RESTRITO_Florestada","AREA_CONSOLIDADA_Total","AREA_CONSOLIDADA_Florestada","A1","A2","A3","A4","A5","A6","A7","V11","V12","V21","V22","V23","V31","V32","cent_log","cent_lat"
"1",2019,"SP-3518602-06C22ADABA4C42D9A7D0E3130F943869","Shapefile SiCAR Processado","AT","Aguardando análise, não passível de revisão de dados",646.26,24.88,36.72,13.71,47.52,18.02,47.52,18.02,1.67,0.07,NA,NA,596.87,6.7,21.54,13.54,6.5,3.09,1.47,0.18,1.39,21.54,1.47,13.54,3.09,0.18,21.54,16.81,-48.1609120096971,-21.3844918073401
