"","Ano","CAR","Status","SITUACAO","CONDICAO","Area_Fazenda_Total","Area_Fazenda_Florestada","APP_Total","APP_Florestada","RESERVA_LEGAL_Total","RESERVA_LEGAL_Florestada","VEGETACAO_NATIVA_Total","VEGETACAO_NATIVA_Florestada","SERVIDAO_ADMINISTRATIVA_Total","SERVIDAO_ADMINISTRATIVA_Florestada","USO_RESTRITO_Total","USO_RESTRITO_Florestada","AREA_CONSOLIDADA_Total","AREA_CONSOLIDADA_Florestada","A1","A2","A3","A4","A5","A6","A7","V11","V12","V21","V22","V23","V31","V32"
"1",2019,"MG-3165107-76C7008B328042309A89F26F789DD095","Shapefile SiCAR Processado","AT","Aguardando analise",1450.75,168.98,105.14,46.97,152.72,82.2,266.37,130.81,7.04,0.02,NA,NA,1172.68,36.61,48.42,39.77,39.58,66.8,0.45,0,18.14,48.42,0.45,39.77,66.8,0,48.42,105.33
