"","Ano","CAR","Status","SITUACAO","CONDICAO","Area_Fazenda_Total","Area_Fazenda_Florestada","APP_Total","APP_Florestada","RESERVA_LEGAL_Total","RESERVA_LEGAL_Florestada","VEGETACAO_NATIVA_Total","VEGETACAO_NATIVA_Florestada","SERVIDAO_ADMINISTRATIVA_Total","SERVIDAO_ADMINISTRATIVA_Florestada","USO_RESTRITO_Total","USO_RESTRITO_Florestada","AREA_CONSOLIDADA_Total","AREA_CONSOLIDADA_Florestada","A1","A2","A3","A4","A5","A6","A7","V11","V12","V21","V22","V23","V31","V32"
"1",2019,"SP-3504800-6A0E452189D0420B82FD4AC24C055D9B","Shapefile SiCAR Processado","AT","Aguardando análise, não passível de revisão de dados",55.77,7.77,1.76,1.69,11.39,7.71,11.4,7.71,NA,NA,NA,NA,NA,NA,0.07,1.69,0,0,0,0,0,0.07,0,1.69,0,0,0.07,1.69
