"","Ano","CAR","Status","SITUACAO","CONDICAO","Area_Fazenda_Total","Area_Fazenda_Florestada","APP_Total","APP_Florestada","RESERVA_LEGAL_Total","RESERVA_LEGAL_Florestada","VEGETACAO_NATIVA_Total","VEGETACAO_NATIVA_Florestada","SERVIDAO_ADMINISTRATIVA_Total","SERVIDAO_ADMINISTRATIVA_Florestada","USO_RESTRITO_Total","USO_RESTRITO_Florestada","AREA_CONSOLIDADA_Total","AREA_CONSOLIDADA_Florestada","A1","A2","A3","A4","A5","A6","A7","V11","V12","V21","V22","V23","V31","V32"
"1",2019,"MG-3127107-80D89C140EA64915B686ED6E6B145CC4","Shapefile SiCAR Processado","AT","Aguardando análise",102.43,7.91,6.73,3.81,0.51,0.18,15.83,6.8,0.04,0,NA,NA,84.92,0.12,2.22,3.8,6.24,2.87,0.7,0.01,0.14,2.22,0.7,3.8,2.87,0.01,2.22,6.67
