"","Ano","CAR","Status","SITUACAO","CONDICAO","Area_Fazenda_Total","Area_Fazenda_Florestada","APP_Total","APP_Florestada","RESERVA_LEGAL_Total","RESERVA_LEGAL_Florestada","VEGETACAO_NATIVA_Total","VEGETACAO_NATIVA_Florestada","SERVIDAO_ADMINISTRATIVA_Total","SERVIDAO_ADMINISTRATIVA_Florestada","USO_RESTRITO_Total","USO_RESTRITO_Florestada","AREA_CONSOLIDADA_Total","AREA_CONSOLIDADA_Florestada","A1","A2","A3","A4","A5","A6","A7","V11","V12","V21","V22","V23","V31","V32","cent_log","cent_lat"
"1",2023,"SP-3551702-488AFCF983C1437A8B530BFDA1C3E632","Shapefile SiCAR Processado","AT","Revisado, aguardando aceite pelo proprietário",36.82,0.63,0.91,0.57,1.01,0.57,1.01,0.57,NA,NA,NA,NA,0.09,0,0.35,0.56,0.09,0,0,0,0,0.35,0,0.56,0,0,0.35,0.57,-47.9906422919406,-21.205471025591
