"","Ano","CAR","Status","SITUACAO","CONDICAO","Area_Fazenda_Total","Area_Fazenda_Florestada","APP_Total","APP_Florestada","RESERVA_LEGAL_Total","RESERVA_LEGAL_Florestada","VEGETACAO_NATIVA_Total","VEGETACAO_NATIVA_Florestada","SERVIDAO_ADMINISTRATIVA_Total","SERVIDAO_ADMINISTRATIVA_Florestada","USO_RESTRITO_Total","USO_RESTRITO_Florestada","AREA_CONSOLIDADA_Total","AREA_CONSOLIDADA_Florestada","A1","A2","A3","A4","A5","A6","A7","V11","V12","V21","V22","V23","V31","V32","cent_log","cent_lat"
"1",2022,"SP-3538006-3B9C5DE9FC2F4804B4E0B124B46284AB","Shapefile SiCAR Processado","AT","Revisado, aguardando aceite pelo proprietário",3220.05,465.93,262.25,149.93,676,449,640.35,441.85,49.06,3.62,NA,NA,2516.13,12.36,227.36,143.26,104.79,289.09,23.94,1.72,6.64,227.36,23.94,143.26,289.09,1.72,227.36,402.73,-45.3888268872715,-22.8227024120259
