"","Ano","CAR","Status","SITUACAO","CONDICAO","Area_Fazenda_Total","Area_Fazenda_Florestada","APP_Total","APP_Florestada","RESERVA_LEGAL_Total","RESERVA_LEGAL_Florestada","VEGETACAO_NATIVA_Total","VEGETACAO_NATIVA_Florestada","SERVIDAO_ADMINISTRATIVA_Total","SERVIDAO_ADMINISTRATIVA_Florestada","USO_RESTRITO_Total","USO_RESTRITO_Florestada","AREA_CONSOLIDADA_Total","AREA_CONSOLIDADA_Florestada","A1","A2","A3","A4","A5","A6","A7","V11","V12","V21","V22","V23","V31","V32"
"1",2022,"SP-3518859-40FA7CD0173340A1BB2183E96B33BA8C","Shapefile SiCAR Processado","AT","Revisado, aguardando análise da equipe",522.34,84.67,27.69,20.39,96.37,81.58,96.37,81.58,12.33,0.23,NA,NA,413.67,1.61,4.62,20.3,9.26,53.69,2.67,0.09,7.59,4.62,2.67,20.3,53.69,0.09,4.62,74.08
