"","Ano","CAR","Status","SITUACAO","CONDICAO","Area_Fazenda_Total","Area_Fazenda_Florestada","APP_Total","APP_Florestada","RESERVA_LEGAL_Total","RESERVA_LEGAL_Florestada","VEGETACAO_NATIVA_Total","VEGETACAO_NATIVA_Florestada","SERVIDAO_ADMINISTRATIVA_Total","SERVIDAO_ADMINISTRATIVA_Florestada","USO_RESTRITO_Total","USO_RESTRITO_Florestada","AREA_CONSOLIDADA_Total","AREA_CONSOLIDADA_Florestada","A1","A2","A3","A4","A5","A6","A7","V11","V12","V21","V22","V23","V31","V32"
"1",2022,"SP-3535002-C9156E596B5E4BF5A7E4AB052700B7B7","Shapefile SiCAR Processado","AT","Aguardando análise, não passível de revisão de dados",36.53,5.4,1.91,1.43,9.77,4.93,9.77,4.92,NA,NA,NA,NA,26.77,0.47,0.45,1.39,0.43,0.75,0.03,0.04,2.78,0.45,0.03,1.39,0.75,0.04,0.45,2.18
