"","Ano","CAR","Status","SITUACAO","CONDICAO","Area_Fazenda_Total","Area_Fazenda_Florestada","APP_Total","APP_Florestada","RESERVA_LEGAL_Total","RESERVA_LEGAL_Florestada","VEGETACAO_NATIVA_Total","VEGETACAO_NATIVA_Florestada","SERVIDAO_ADMINISTRATIVA_Total","SERVIDAO_ADMINISTRATIVA_Florestada","USO_RESTRITO_Total","USO_RESTRITO_Florestada","AREA_CONSOLIDADA_Total","AREA_CONSOLIDADA_Florestada","A1","A2","A3","A4","A5","A6","A7","V11","V12","V21","V22","V23","V31","V32"
"1",2022,"SP-3535002-AD3D9B1A1CA24462A76E05B33C899E51","Shapefile SiCAR Processado","AT","Aguardando análise",31.6,4.59,4.87,3.3,5.77,4.06,5.78,4.06,NA,NA,NA,NA,25.67,0.42,1.4,3,0.32,1.06,0.17,0.3,0,1.4,0.17,3,1.06,0.3,1.4,4.36
