"","Ano","CAR","Status","SITUACAO","CONDICAO","Area_Fazenda_Total","Area_Fazenda_Florestada","APP_Total","APP_Florestada","RESERVA_LEGAL_Total","RESERVA_LEGAL_Florestada","VEGETACAO_NATIVA_Total","VEGETACAO_NATIVA_Florestada","SERVIDAO_ADMINISTRATIVA_Total","SERVIDAO_ADMINISTRATIVA_Florestada","USO_RESTRITO_Total","USO_RESTRITO_Florestada","AREA_CONSOLIDADA_Total","AREA_CONSOLIDADA_Florestada","A1","A2","A3","A4","A5","A6","A7","V11","V12","V21","V22","V23","V31","V32"
"1",2012,"MG-3111101-37DDE24C831A4ECAB7F1B42EFB304E64","Shapefile SiCAR Processado","AT","Aguardando analise",479.78,41.1,39,26.5,88.64,34.94,73.49,29.64,10.91,0.06,NA,NA,377.92,4.62,1.1,20,3.87,3.53,11.4,6.5,7.1,1.1,11.4,20,3.53,6.5,1.1,30.03
