"","Ano","CAR","Status","SITUACAO","CONDICAO","Area_Fazenda_Total","Area_Fazenda_Florestada","APP_Total","APP_Florestada","RESERVA_LEGAL_Total","RESERVA_LEGAL_Florestada","VEGETACAO_NATIVA_Total","VEGETACAO_NATIVA_Florestada","SERVIDAO_ADMINISTRATIVA_Total","SERVIDAO_ADMINISTRATIVA_Florestada","USO_RESTRITO_Total","USO_RESTRITO_Florestada","AREA_CONSOLIDADA_Total","AREA_CONSOLIDADA_Florestada","A1","A2","A3","A4","A5","A6","A7","V11","V12","V21","V22","V23","V31","V32","cent_log","cent_lat"
"1",2021,"SP-3534203-D4DDAAFEAB8C4FBCB18625029A48AE8F","Shapefile SiCAR Processado","AT","Aguardando análise, não passível de revisão de dados",368.06,28.04,21.24,10.69,35.75,22.25,29.51,21.34,NA,NA,NA,NA,336.4,5.15,1.89,9.02,1.74,7.21,8.66,1.67,5.15,1.89,8.66,9.02,7.21,1.67,1.89,17.9,-49.4259311852592,-20.1853509775273
