"","Ano","CAR","Status","SITUACAO","CONDICAO","Area_Fazenda_Total","Area_Fazenda_Florestada","APP_Total","APP_Florestada","RESERVA_LEGAL_Total","RESERVA_LEGAL_Florestada","VEGETACAO_NATIVA_Total","VEGETACAO_NATIVA_Florestada","SERVIDAO_ADMINISTRATIVA_Total","SERVIDAO_ADMINISTRATIVA_Florestada","USO_RESTRITO_Total","USO_RESTRITO_Florestada","AREA_CONSOLIDADA_Total","AREA_CONSOLIDADA_Florestada","A1","A2","A3","A4","A5","A6","A7","V11","V12","V21","V22","V23","V31","V32","cent_log","cent_lat"
"1",2022,"MT-5100250-4F9A6DFF77394C6387E10423C6EA9065","Shapefile SiCAR Processado","AT","Aguardando análise",286.03,82.06,20.14,11.74,84.54,78.34,0,0,NA,NA,NA,NA,198.72,2.2,0,0,0,0,8.4,11.74,0,0,8.4,0,0,11.74,0,11.74,-56.3165431344084,-9.7904361584475
