"","Ano","CAR","Status","SITUACAO","CONDICAO","Area_Fazenda_Total","Area_Fazenda_Florestada","APP_Total","APP_Florestada","RESERVA_LEGAL_Total","RESERVA_LEGAL_Florestada","VEGETACAO_NATIVA_Total","VEGETACAO_NATIVA_Florestada","SERVIDAO_ADMINISTRATIVA_Total","SERVIDAO_ADMINISTRATIVA_Florestada","USO_RESTRITO_Total","USO_RESTRITO_Florestada","AREA_CONSOLIDADA_Total","AREA_CONSOLIDADA_Florestada","A1","A2","A3","A4","A5","A6","A7","V11","V12","V21","V22","V23","V31","V32","cent_log","cent_lat"
"1",2022,"SP-3553708-943E0C267F964F54AADC0BC1416CFC51","Shapefile SiCAR Processado","AT","Revisado, aguardando análise da equipe",227.16,6.26,10.99,2.96,21.36,5.87,21.48,5.87,NA,NA,NA,NA,1.67,0.13,7.12,2.83,8.22,2.88,0.91,0.13,0.16,7.12,0.91,2.83,2.88,0.13,7.12,5.84,-48.5908991528598,-21.4602888332855
